t,ia,ib,ic,Te,wm
0,0.00633754947957046,0.0121914150946881,0.0496503768055778,0.000318797097778584,155.535541004272
0.0001,0.0203062053050908,0.0388509182546983,0.051092474791657,0.000242033700647127,155.52481168866
0.0002,0.541869606230862,-9.30819740215621,8.75402567853318,-0.00934914521291923,155.467777364257
0.0003,1.27665689874573,-18.5480299179858,17.3712422929276,-0.0357753679386942,155.498809582492
0.0004,2.40819530782783,-28.0565837487809,25.6793059094648,-0.00306329419762998,155.494437803485
0.0005,3.90601405518259,-37.7303879758357,33.8341435572828,-0.0361627118064737,155.550388656952
0.0006,5.70918106106993,-47.3699827318329,41.7385854633899,-0.0363562836288981,155.490026344302
0.0007,7.70981090161106,-57.2457184767087,49.4037351525939,-0.0283990085339493,155.475925820753
0.0008,10.0847353050746,-67.0277928054872,56.9228636032492,-0.0391709600479956,155.495165211041
0.0009,12.8450409152624,-77.0555505254256,64.1451260205677,-0.120319425970731,155.52076653926
0.001,15.8654638766052,-87.0755027297013,71.1492312997602,-0.166895565781824,155.502904304074
0.0011,19.1740585319961,-97.0899195352615,77.8278884774591,-0.261474750051596,155.48570788258
0.0012,22.9178600183566,-107.282247971855,84.4014502061131,-0.394297137771709,155.499324948539
0.0013,26.8891045658125,-117.376923764888,90.6094648302059,-0.535305880947121,155.499505970576
0.0014,31.0797866866473,-127.614132018871,96.6366696268044,-0.75715546344382,155.462313082667
0.0015,35.6646435780915,-137.877987423303,102.154769785247,-1.03566991062792,155.497935753972
0.0016,40.440017073224,-147.976761796061,107.677650783759,-1.37662954751957,155.454749378113
0.0017,45.5383310844922,-158.333761158168,112.805586026176,-1.75134265747274,155.51118498164
0.0018,50.8204417329917,-168.443038910016,117.562142440764,-2.21445377962709,155.470768181521
0.0019,56.445226730932,-178.613420219397,122.080197790437,-2.79854117984943,155.465727190868
0.002,62.2814818534783,-188.621444681782,126.399380953996,-3.48761596933566,155.454757733217
0.0021,68.4410001521854,-198.761865016444,130.317148167982,-4.28541690931685,155.464475060829
0.0022,74.8515620874679,-208.930978858594,133.9742967211,-5.17462324980791,155.497569669505
0.0023,81.4474170381865,-218.752580285984,137.253723704773,-6.22406268402359,155.486327827796
0.0024,88.3850475795485,-228.636591118037,140.315270486118,-7.33790147543317,155.494582258946
0.0025,95.3939312111427,-238.375343465289,142.977049590824,-8.69392532259661,155.484022657475
0.0026,102.769415686614,-248.114059785709,145.362879714764,-10.1941908270461,155.446472787571
0.0027,110.164654913221,-257.743418230465,147.42250789558,-11.8917551806291,155.454037659574
0.0028,117.990686641258,-267.22328344404,149.209546296239,-13.7667480347739,155.461779956108
0.0029,125.950692252624,-276.493204738863,150.612552126904,-15.8248847712839,155.450081199691
0.003,133.988395258266,-285.722733515598,151.824873761435,-18.1103551382906,155.461124073107
0.0031,142.226951597178,-294.883842869654,152.551356453579,-20.6377039027586,155.460778989308
0.0032,150.776776992139,-303.763287812964,153.007043669436,-23.4075569998664,155.461857809599
0.0033,159.411382139853,-312.614557518626,153.121656340541,-26.5141451227584,155.462770414858
0.0034,168.074903517553,-321.149498394833,153.062285826091,-29.7701146814739,155.461658874288
0.0035,177.018366598162,-329.55717310042,152.535809352722,-33.3815667603162,155.460546078506
0.0036,186.097017156816,-337.7997224509,151.687103524117,-37.2494614983689,155.444541425525
0.0037,195.313907548024,-345.83647348678,150.516360853231,-41.4316331532385,155.450067343727
0.0038,204.543992141342,-353.707105051459,149.037206112145,-45.975902608573,155.459437770966
0.0039,213.998258683859,-361.265232217015,147.31434887556,-50.8083686395452,155.427843323636
0.004,223.474497785356,-368.785621335406,145.114095664603,-56.0321218850343,155.39763876965
0.0041,233.148736761579,-375.908480224899,142.802281705024,-61.6434987895535,155.444294067667
0.0042,242.81861508744,-382.92226516385,140.068005509975,-67.5407086401414,155.459822735838
0.0043,252.54857351704,-389.559326020559,137.114194557295,-73.9219559819844,155.416629960946
0.0044,262.363983987742,-396.083558301855,133.69993959777,-80.6873216414781,155.428581829215
0.0045,272.12256399237,-402.217958105569,129.999115170856,-87.8274647998791,155.447310625083
0.0046,282.017161186244,-408.253675565027,126.206597737088,-95.4017285190693,155.481294510153
0.0047,291.923673869681,-413.975457347173,121.995501773412,-103.401668863915,155.43423130685
0.0048,301.916736016164,-419.333998763798,117.500703429806,-111.859283502412,155.442784833699
0.0049,311.860392956557,-424.541512503006,112.63302579906,-120.802550745604,155.457666689494
0.005,321.855860230279,-429.404041334584,107.59533848937,-130.185617257131,155.412748636359
0.0051,331.581391894011,-433.987695841383,102.318556761289,-139.978690704437,155.4317850887
0.0052,341.509290595292,-438.340678715903,96.7043669066942,-150.330010765243,155.436837710685
