t,ia,ib,ic,Te,wm
0,0.0280512311593632,-0.0209754454210053,0.0137247664517322,0.00887585014228293,155.519546015595
0.0001,-0.043650618961116,0.0386543519008481,0.0466251026395303,-0.0294063235994653,155.487664257636
0.0002,0.527978700382596,-9.27055797402842,8.76660489327357,-0.0326773365930966,155.535954550642
0.0003,1.37183552854009,-18.6647420166028,17.2992375719006,-0.00750426245164088,155.48943209652
0.0004,2.38997659894913,-28.1237091642334,25.7183540932759,0.018543545543078,155.502419284106
0.0005,3.8967616710494,-37.7217347737932,33.75999070367,-0.0143916730770141,155.477107123317
0.0006,5.67643075378056,-47.3213196792559,41.5831316053562,-0.041566896780934,155.494345887153
0.0007,7.8110290704716,-57.2185794898571,49.5093764442596,-0.0114305745592995,155.487354915756
0.0008,10.1866753405171,-67.0421822189239,56.8999186900887,-0.077851144819037,155.488480210483
0.0009,12.9728426193453,-76.9887109516468,64.1422268570675,-0.0959115321667015,155.484447757242
0.001,15.996538740059,-87.0219435653269,71.0783159133708,-0.19932705483879,155.467172760393
0.0011,19.2515396738637,-97.1010393305619,77.9184651509084,-0.279931236552739,155.522225986323
0.0012,22.9776806531062,-107.289272336614,84.328675206099,-0.391783999111472,155.493792765786
0.0013,26.7363324224609,-117.425112315233,90.678157473261,-0.554785042255889,155.51822554148
0.0014,31.0109587151023,-127.496760584731,96.6511320085642,-0.775044285341562,155.470472510677
0.0015,35.6329958854209,-137.856867287892,102.268596451806,-1.05426273235676,155.501930732287
0.0016,40.3312146781687,-148.077074496748,107.626129340502,-1.38160879620631,155.523766407677
0.0017,45.3978621707398,-158.315409764784,112.834823761315,-1.78000685582815,155.455971771231
0.0018,50.8253498157116,-168.477776081358,117.579744545468,-2.26990794204885,155.472358162105
0.0019,56.4417763747178,-178.595982131712,122.166116046609,-2.84394843005386,155.444315087415
0.002,62.3353188136637,-188.723196480582,126.467130033129,-3.51144756797119,155.478674670072
0.0021,68.4259239125087,-198.747922390357,130.380535932438,-4.24923070582682,155.498163690599
0.0022,74.8623953170269,-208.815216741308,134.064905128427,-5.17566670946765,155.474031151988
0.0023,81.4699269669178,-218.780195358058,137.288621556734,-6.22109763121716,155.495061719061
0.0024,88.3385376558274,-228.666665568252,140.377679927505,-7.39729073883959,155.452307689752
0.0025,95.3478917777212,-238.399399701117,143.075787811927,-8.71244876571085,155.497706495262
0.0026,102.686808858513,-248.152092756023,145.442638078844,-10.2031560610169,155.449603019744
0.0027,110.188869963638,-257.661797848529,147.432037062703,-11.8758309653859,155.450561513915
0.0028,118.04417153033,-267.20177612595,149.302812297233,-13.7417174169518,155.47279946651
0.0029,125.810450607738,-276.568921325801,150.710614546341,-15.8546318894861,155.448803189878
0.003,134.031442464929,-285.691496537188,151.794857655518,-18.1224285831049,155.476207792011
0.0031,142.25927105469,-294.825656869008,152.54936336413,-20.6703328058008,155.513965662895
0.0032,150.759000525025,-303.726026922515,153.131227914927,-23.4207191342886,155.450389393012
0.0033,159.305985770633,-312.584348577958,153.122352590043,-26.4580610841828,155.445743842847
0.0034,168.120820304735,-321.159236990064,153.048600827957,-29.7679652822457,155.467937099753
0.0035,177.094642548014,-329.601683026762,152.44433338313,-33.3627337650114,155.44062611318
0.0036,186.151144459695,-337.816119140338,151.725642565829,-37.2466643789173,155.428422533847
0.0037,195.360400781362,-345.853534704295,150.485969200038,-41.4495163512025,155.448538169049
0.0038,204.561581353941,-353.659391798319,148.993289085394,-45.9807578624617,155.458609611527
0.0039,213.96131152628,-361.281891773535,147.254584097089,-50.8466031664282,155.443234133014
0.004,223.511542801199,-368.800292613648,145.268020001508,-56.0362509990237,155.482751625385
0.0041,233.113445841569,-375.795844509063,142.753314311936,-61.6268663637143,155.454987713244
0.0042,242.807299730737,-382.809783764116,140.055496021415,-67.5423052906825,155.423169174694
0.0043,252.466193394509,-389.501537004559,137.021836852965,-73.9260860382721,155.418186952715
0.0044,262.244734024923,-395.984155601518,133.640916014332,-80.6464548829391,155.468859800548
0.0045,272.174985927481,-402.309167512315,130.102723102078,-87.8381589066149,155.41720826076
0.0046,282.02053383453,-408.232580008177,126.149890240781,-95.3811530693911,155.4458572372
0.0047,292.019515579926,-413.91847654294,121.894116626851,-103.376933244639,155.418880192816
0.0048,301.806022799941,-419.382121965854,117.505093151029,-111.878644393126,155.439415926742
0.0049,311.852318891873,-424.532049700465,112.788416581805,-120.749435418508,155.418928306343
0.005,321.750393736015,-429.45933199831,107.681002761274,-130.169273785812,155.423348042017
0.0051,331.639515503405,-433.979823099489,102.333208478059,-140.015985837378,155.423342422334
0.0052,341.531651327147,-438.238597060408,96.7216263671436,-150.370582148521,155.432997243796
0.0053,351.476607239405,-442.235083976885,90.8634242593652,-161.208506307269,155.44521373954
