t,ia,ib,ic,Te,wm
0,-0.000574930776148676,0.00155566391815174,-0.0300140210567696,-0.00161587592315842,155.530402598439
0.0001,-0.111271826652103,0.0310962157617216,-0.0965456469807549,-0.010383909498192,155.542516606138
0.0002,0.519047708427727,-9.16801426561273,8.88555154935246,-0.0180358401745249,155.515239194769
0.0003,1.30206687222911,-18.6753274993796,17.2499507323998,0.00512841086141632,155.476759336945
0.0004,2.3644932642439,-28.1000224366679,25.5973801984404,-0.0192433815937552,155.54664351827
0.0005,3.91568334258488,-37.6826539519085,33.7837266842549,-0.0455378358818873,155.517860709429
0.0006,5.68050249760101,-47.4322549909972,41.7336061119063,-0.00745180426956699,155.536434747739
0.0007,7.76287109821056,-57.2145739427474,49.4007681944046,-0.0325452269336206,155.481553791757
0.0008,10.1724126592166,-67.1675901461618,56.9402338969457,-0.0730096527403562,155.513195615305
0.0009,12.8378032144176,-77.0237863603315,64.148964972268,-0.0912464932162198,155.483337734718
0.001,15.9014341421387,-87.081522042787,71.2090973313985,-0.169815175279682,155.502576561774
0.0011,19.2905414519436,-97.045360370739,77.8726410945469,-0.288386272387129,155.496938372837
0.0012,22.9113676946628,-107.255322514813,84.3984078917605,-0.395384460912237,155.49365255675
0.0013,26.820840903383,-117.443459130616,90.6674401472881,-0.556192871072771,155.489807649365
0.0014,31.0262584238654,-127.659237934147,96.5842434784815,-0.779334033569301,155.501770296998
0.0015,35.6028100426329,-137.766475699141,102.224110873551,-1.03321451111294,155.46867460007
0.0016,40.343036069221,-148.043144651947,107.587497030472,-1.34838968591177,155.476965213244
0.0017,45.509832195041,-158.216276289861,112.714080733199,-1.77594330508591,155.459240116111
0.0018,50.823926732953,-168.498920593484,117.633122320054,-2.22209363897962,155.493670404335
0.0019,56.4188917336467,-178.633835151548,122.116093518952,-2.78821143797236,155.503449448248
0.002,62.226756370192,-188.650915204937,126.365676870403,-3.48335342697176,155.492753436589
0.0021,68.414293400844,-198.783267420213,130.292399496968,-4.27309954244615,155.482747535191
0.0022,74.8697364847156,-208.82266406388,133.97062303195,-5.1370170146835,155.477556185751
0.0023,81.4387088731857,-218.809290492453,137.299104992508,-6.19593045725494,155.45305793354
0.0024,88.2399848857406,-228.619526266245,140.294723488995,-7.39174211138457,155.492674799524
0.0025,95.4496213164389,-238.426510619871,143.118447432307,-8.70129854648197,155.448947633824
0.0026,102.761142287965,-248.214022783799,145.418010863329,-10.202143459979,155.477181022639
0.0027,110.262488988504,-257.749081424648,147.497753002197,-11.8896470623593,155.458898037739
0.0028,117.941047043121,-267.182905937729,149.250301504412,-13.7509958926212,155.458151345976
0.0029,125.872888876588,-276.60979914217,150.669667464136,-15.7991055734942,155.449201034451
0.003,134.003840395294,-285.834213593341,151.846847975046,-18.0826383826014,155.424985461524
0.0031,142.311610094237,-294.89186304116,152.499036683993,-20.6632732340228,155.435468112955
0.0032,150.756369429617,-303.767246175258,153.112773405801,-23.4184377734045,155.441725854456
0.0033,159.348193565126,-312.564839579187,153.154827433183,-26.4574167497107,155.479760673391
0.0034,168.226230707735,-321.100601075323,152.972100712546,-29.7678215692939,155.464300539883
0.0035,177.056021941645,-329.609421118765,152.437534191794,-33.37069093694,155.434570548149
0.0036,186.081311059837,-337.791881819914,151.634067284396,-37.2532490492801,155.461839156836
0.0037,195.355121000138,-345.959388326519,150.488624208466,-41.4143931344579,155.421325265759
0.0038,204.715092139366,-353.650348807785,149.006207869359,-45.9290192397706,155.463907889629
0.0039,213.947896597381,-361.231800755603,147.18884889895,-50.8312431173748,155.471175117146
0.004,223.521173660459,-368.708968429184,145.22288608345,-56.0277559261508,155.443447375815
0.0041,233.12132744633,-375.928665866721,142.671240434408,-61.6333164990382,155.451623738154
0.0042,242.717350111123,-382.862590524797,140.017355253123,-67.5492301331443,155.425379578594
0.0043,252.541633410534,-389.588835823894,137.089310351646,-73.9219555497954,155.415570702985
0.0044,262.270446178857,-396.020055697395,133.651014661232,-80.640581504455,155.441159595468
0.0045,272.132375128892,-402.281870597408,130.039114643412,-87.8180233994353,155.444503830373
0.0046,282.099734843751,-408.215340810682,126.230618304177,-95.376947281601,155.437466466682
0.0047,292.014912674297,-413.967757797623,122.041548963494,-103.409009255635,155.444563814625
0.0048,301.948639568634,-419.283319107072,117.46653693046,-111.832714175098,155.453730904329
0.0049,311.799561825513,-424.496596467771,112.720054858081,-120.763904761223,155.424965733783
0.005,321.747569894492,-429.485143555889,107.598169554749,-130.145190865798,155.455431052235
0.0051,331.600573665959,-434.045119755657,102.379003824148,-140.02057211787,155.472223723405
0.0052,341.566671456191,-438.327984220324,96.7551972226841,-150.350467756766,155.444937725237
0.0053,351.460418138372,-442.233442172536,90.8692449140081,-161.169415835466,155.458061571124
0.0054,361.239709491483,-446.065919726473,84.7403117989512,-172.493678388898,155.422156627267
0.0055,371.042573676284,-449.38890469186,78.5222923737827,-184.350558238611,155.406361805154
0.0056,380.652684885312,-452.596675253935,71.8714762507557,-196.688896599339,155.408641239236
0.0057,390.431744096527,-455.447491845852,65.0436519012054,-209.527669099265,155.430413973782
0.0058,399.922802487236,-457.908302435705,57.9588608336368,-222.998913400962,155.437647369697
0.0059,409.384587532429,-460.0249209252,50.7185713921655,-236.840537950834,155.408245996733
0.006,418.879093713185,-461.946455871166,43.1316750611346,-251.35881651761,155.398478267886
0.0061,428.093248039504,-463.58579504813,35.5555717283982,-266.331486486554,155.390107911251
0.0062,437.191621557442,-464.713567581681,27.6140041927893,-281.87005373836,155.441711626509
0.0063,446.197699654145,-465.696171013457,19.4842331053688,-297.948943845834,155.382927572282
0.0064,455.076938901108,-466.335285428192,11.2973845718105,-314.514054618354,155.372687618958
0.0065,463.740582168891,-466.677941725423,2.91928395571635,-331.665431288113,155.402946375124
0.0066,472.301408709448,-466.698650265321,-5.68100380181178,-349.34204378243,155.407146058977
0.0067,480.72489524372,-466.293901853229,-14.3824564993386,-367.500822206786,155.41141101956
0.0068,489.006621366918,-465.595777430732,-23.4883156749581,-386.308312229222,155.41209626428
0.0069,497.055852034864,-464.667319055517,-32.3969902486523,-405.585983234429,155.390334411411
0.007,504.938653346465,-463.429084489873,-41.540876879789,-425.430121377497,155.410659682919
0.0071,512.524644891038,-461.732734882199,-50.9140287901543,-445.733540014067,155.376121447952
0.0072,520.056831205702,-459.800135899128,-60.2722521946176,-466.600127306368,155.392787881237
0.0073,527.294565433021,-457.541814517423,-69.6725090684252,-487.960354649586,155.396863982673
0.0074,534.393575962483,-455.032301532183,-79.1650330618209,-509.843743574664,155.412595971895
0.0075,541.219224347787,-452.161196268019,-88.8942830659349,-532.17212580727,155.37120462984
0.0076,547.761757721233,-449.084598771401,-98.5229619356178,-554.999726865133,155.346802741936
0.0077,554.104090633913,-445.627319049922,-108.466987476645,-578.317446038202,155.428380673394
0.0078,560.156716446475,-441.93535606047,-118.287751762597,-602.112458739376,155.378664401287
0.0079,565.890007523699,-437.950040619521,-128.079725813315,-626.325330979062,155.402826002163
0.008,571.538861635178,-433.528844885971,-138.014351508541,-651.001746490245,155.399990330012
0.0081,576.859021383025,-428.944919721199,-147.88484943784,-676.049225840254,155.37653852093
0.0082,582.027694716349,-424.051782559739,-157.922428219708,-701.542179556201,155.358459989409
0.0083,586.723161196671,-418.905916709896,-167.888286884477,-727.433078274862,155.386276158703
0.0084,591.186434886315,-413.504761138235,-177.693433137867,-753.700943763543,155.365875977243
0.0085,595.421922769085,-407.757142232839,-187.586522526467,-780.244562059863,155.392862121167
0.0086,599.258605118677,-401.733214389159,-197.64165157787,-807.210500094903,155.356175817309
0.0087,603.064075084887,-395.54119910385,-207.350506458987,-834.505205085221,155.375932022412
0.0088,606.335690490582,-389.205344531426,-217.167214033767,-862.070157627858,155.369748525852
0.0089,609.307695331908,-382.505049560391,-226.95036132494,-889.883448918064,155.361089323204
0.009,612.085093983712,-375.478716314274,-236.621414997446,-918.002495064672,155.362316051852
0.0091,614.568180397379,-368.418918640453,-246.170616880318,-946.328189808635,155.385845325452
0.0092,616.614185965339,-361.026493603082,-255.61208001274,-974.902163287237,155.345028718216
0.0093,618.524275220176,-353.504394603492,-265.017657402422,-1003.58909319992,155.401412064436
0.0094,620.108045207819,-345.745804234623,-274.3683323637,-1032.52016970806,155.363693923323
0.0095,621.19534756674,-337.763801793325,-283.571865136204,-1061.52265035886,155.392920688679
0.0096,622.153646622334,-329.439991503862,-292.600519722069,-1090.66817515353,155.37320125034
0.0097,622.832242169204,-321.200662744175,-301.514389412955,-1119.89951618768,155.330456892939
0.0098,622.961402064745,-312.652979675313,-310.373457766931,-1149.17314715778,155.358218159182
0.0099,622.990495181294,-303.92659258354,-319.021403353445,-1178.47050389619,155.320585549902
0.01,622.529869056251,-295.120186922422,-327.427677899041,-1207.7738926833,155.309811461945
0.0101,621.900173262834,-286.055151788554,-335.832498292568,-1237.07204435692,155.381391297026
0.0102,620.838102033433,-276.96797777717,-343.93305584756,-1266.28906345294,155.311850762792
0.0103,619.718166018752,-267.762698447387,-351.842763257297,-1295.42650205273,155.300056457369
0.0104,617.989351259538,-258.400035336375,-359.714237258934,-1324.3947925368,155.368407211152
0.0105,616.00886743808,-248.901813424705,-367.20911566419,-1353.28907180203,155.35016242256
0.0106,613.840372134022,-239.314816076151,-374.530951373415,-1381.96857630438,155.328332123717
0.0107,611.313646013822,-229.551786973271,-381.733158656817,-1410.42669269605,155.377683266802
0.0108,608.511001564637,-219.870760781401,-388.620785278164,-1438.65731678891,155.360204308637
0.0109,605.269232403738,-210.044085787611,-395.280326259659,-1466.58747778112,155.345765417664
0.011,601.836016237954,-200.067771396809,-401.791881337349,-1494.21650145886,155.341015714221
0.0111,598.083067662683,-190.190342886139,-407.952447151539,-1521.46140317186,155.324720304763
0.0112,594.040785661516,-180.206732568689,-413.981839386058,-1548.38350575557,155.332704405007
0.0113,589.889218992637,-170.18273409466,-419.712038459521,-1574.9204492126,155.286682760955
0.0114,585.224839446188,-160.067000975173,-425.187027489867,-1600.94001697809,155.325278505901
0.0115,580.303134931232,-149.982501089969,-430.295400871241,-1626.51594239649,155.343600544928
0.0116,575.155290321152,-139.990698248227,-435.244710082162,-1651.64154254406,155.344432274721
0.0117,569.753951428692,-129.888446693889,-439.940536635352,-1676.16317263052,155.327138128589
0.0118,564.097508364271,-119.822861115467,-444.233776631803,-1700.14736029851,155.35129339397
0.0119,558.217608330855,-109.908859952294,-448.389286930041,-1723.48575867677,155.32709441056
0.012,552.009067158788,-99.9340947489773,-452.082773238218,-1746.18255264137,155.313882681438
0.0121,545.604810911085,-89.8671623000825,-455.791363416689,-1768.21709659337,155.322846837209
