t,ia,ib,ic,Te,wm
0,-0.0623549775033957,0.0221244928487368,-0.0139900252668688,0.0066191862020532,155.53537822202
0.0001,-0.0337920651666864,0.0533915995080162,-0.0199545192104555,0.000786142140548624,155.507470482896
0.0002,0.484639630810965,-9.21799040924049,8.60578027729384,-0.00363592045829032,155.491989918768
0.0003,1.32722115765444,-18.6061772182856,17.2507171314735,-0.0198146910015081,155.493223055531
0.0004,2.3513262650464,-28.0837453715513,25.6007967426648,-0.0377874800471506,155.491962584369
0.0005,3.90195462229127,-37.7123713811804,33.7337086508133,-0.0189860537250541,155.483637857757
0.0006,5.61945411564443,-47.340438110805,41.7891611796675,-0.0207399171914882,155.493825433475
0.0007,7.71970844534312,-57.139214463014,49.498302085016,-0.0504599198285988,155.525401446306
0.0008,10.1168628033979,-67.034538210981,56.9423521389278,-0.0739345208871543,155.473812433628
0.0009,12.8330034267954,-77.0575498918869,64.1834008084906,-0.102933108735024,155.497469703263
0.001,15.9648958255573,-87.0383603025623,71.1059183320535,-0.177751276730046,155.499364090183
0.0011,19.3460415728345,-97.3648051862547,77.8774022758826,-0.272927790812787,155.480491571924
0.0012,22.9191480319866,-107.30415877992,84.3978878750092,-0.406590667521896,155.471966122676
0.0013,26.8494335895517,-117.547179956229,90.6261292900243,-0.562878094059716,155.482491012447
0.0014,31.1293873457553,-127.676260920309,96.5541592464992,-0.739539953777504,155.488547596341
0.0015,35.6027037789616,-137.883530662939,102.262643105424,-1.01659760321048,155.480383934353
0.0016,40.3861579137769,-147.953489383778,107.573563101181,-1.3885364370994,155.480784839355
0.0017,45.5054208249679,-158.330891355181,112.80578842736,-1.76737458378172,155.510725730758
0.0018,50.6702888068235,-168.453832495838,117.540190172648,-2.25186035745521,155.501974629848
0.0019,56.3722124610214,-178.562885873109,122.172839511862,-2.8038582756383,155.467342416939
0.002,62.2957222829299,-188.703559850736,126.405334648245,-3.46824791176499,155.438641075714
0.0021,68.4631131391815,-198.829518490843,130.304374540861,-4.2664504343473,155.470147902686
0.0022,74.778227487611,-208.880111201488,134.039952035928,-5.18304679986286,155.468827766492
0.0023,81.4721007606424,-218.820732368387,137.370840817578,-6.23117463510043,155.476427371909
0.0024,88.3379845835684,-228.612951460432,140.367758108966,-7.39101902117046,155.450931984721
0.0025,95.4019980209263,-238.423394729014,143.04481333013,-8.7010786937158,155.495310506673
0.0026,102.749204038813,-248.142710859722,145.414796759446,-10.1887561876443,155.505596451066
0.0027,110.293765388097,-257.737111475956,147.460181113282,-11.8730373725904,155.467919529199
0.0028,118.005643924983,-267.191719482476,149.212246212719,-13.7264924586546,155.456876433009
0.0029,125.761695528876,-276.531438790702,150.639126755318,-15.8143882490142,155.475813512532
0.003,134.06353160024,-285.791868380758,151.784124813479,-18.1120357111128,155.462811396285
0.0031,142.190058156205,-294.844076429004,152.500755466581,-20.6624409887295,155.464319145688
0.0032,150.731651233499,-303.797959356311,152.994862786633,-23.3967782102282,155.464507158251
0.0033,159.418822130334,-312.535525341982,153.214349165575,-26.4832057248612,155.465984624215
0.0034,168.163132616142,-321.199793076234,152.991874494102,-29.7558289755596,155.448571288066
0.0035,177.084546735584,-329.612685781812,152.519501058229,-33.3300016257238,155.456874792897
0.0036,186.145976546517,-337.823532445921,151.657100514428,-37.2563191061458,155.462905641933
0.0037,195.228219064473,-345.748145136015,150.535734197104,-41.4193881466957,155.428824583158
0.0038,204.600520440831,-353.745273057637,149.086001010699,-45.9863847268117,155.431387139463
