t,ia,ib,ic,Te,wm
0,0.0339814414090951,0,-0.0381247786877241,-0.0049383365557238,147.75652522669
0.0001,-0.138941754924523,-0,-0.0970012097010785,-0.00599893880515298,147.728619558282
0.0002,-4.13425364874902,-0,4.10819771635744,0.011555756968215,147.740732649561
0.0003,-8.02530934897765,-0,8.00623504939292,-0.0189873473049868,147.719344887699
0.0004,-11.5421189469559,-0,11.5987943219431,0.0227366741045887,147.741324262147
0.0005,-14.9117052548299,-0,14.9911576485829,-0.0059899103414156,147.692767760086
0.0006,-17.9888285229947,-0,18.0681087652356,-0.021354366493934,147.719690247228
0.0007,-20.8882610168018,-0,20.9016192985354,-0.019306084919736,147.713105306975
0.0008,-23.3891874111689,-0,23.3928705017708,-0.0909534258919485,147.716656551525
0.0009,-25.653206797252,-0,25.6730174275014,-0.0734546416334529,147.719702180451
0.001,-27.6573392413002,-0,27.5967158061926,-0.192214097079721,147.718128975394
0.0011,-29.2608880534884,-0,29.3043661247585,-0.300180581558615,147.71351149895
0.0012,-30.6800554648771,-0,30.6994058957051,-0.418590809566029,147.694886561091
0.0013,-31.8667767297121,-0,31.9130764919421,-0.589928055903838,147.730426444037
0.0014,-32.7072388593093,-0,32.7873149311933,-0.783212707132402,147.702243018413
0.0015,-33.3625724294573,-0,33.2288394505112,-1.01193429902525,147.732476424722
0.0016,-33.6839464908399,-0,33.7196758536655,-1.3284008296518,147.725704167861
0.0017,-33.6156748674391,-0,33.7003970214228,-1.76833293465739,147.738317251324
0.0018,-33.323381679339,-0,33.5271850536095,-2.24850719378448,147.686383319324
0.0019,-32.8532191135226,-0,32.9112739496118,-2.7829054342469,147.69711538391
0.002,-32.0897971707147,-0,32.03548094258,-3.42058359251399,147.687298754242
0.0021,-30.9465503723829,-0,30.957908882808,-4.21192694686605,147.725484510607
0.0022,-29.6293083013126,-0,29.5520447919031,-5.15737142406798,147.705592162836
0.0023,-27.8628896841848,-0,27.8196353615015,-6.16145982463682,147.719995207664
0.0024,-25.9873419188784,-0,25.9017425510214,-7.3708868337591,147.719121172474
0.0025,-23.7119478487038,-0,23.8360177294819,-8.66811150564937,147.710546209921
0.0026,-21.3674090258917,-0,21.3509469968726,-10.1787232421762,147.692590633461
0.0027,-18.5617605848606,-0,18.6202247400073,-11.8641245073875,147.655977182504
0.0028,-15.6497075853191,-0,15.6171498970729,-13.7072007591892,147.670611350765
0.0029,-12.4167896893739,-0,12.3938034145277,-15.7882389821454,147.684739958255
0.003,-8.85183120071946,-0,8.86903758765791,-18.1332485113929,147.696957367222
0.0031,-5.12514707091606,-0,5.15171988140358,-20.6349762952793,147.675726081843
0.0032,-1.11053423692263,-0,1.20253912252028,-23.4372541319514,147.687938728522
0.0033,3.15354766912779,-0,-2.98765977185388,-26.459787179837,147.685994361641
0.0034,7.49531285291661,-0,-7.58203257085151,-29.7629520381874,147.697501255391
0.0035,12.354947099438,-0,-12.2178824097708,-33.3697585130925,147.701700789878
0.0036,17.2575521955821,-0,-17.1929995422449,-37.2486682478801,147.688063920358
0.0037,22.3128726973775,-0,-22.3406269035275,-41.4405166370013,147.648696215283
0.0038,27.7950532504783,-0,-27.7372255262651,-45.9535288681011,147.648003797547
0.0039,33.4234777763291,-0,-33.4205176784932,-50.8208782037789,147.708105735607
0.004,39.1191705959327,-0,-39.1562377713317,-56.0322043657794,147.651079893244
0.0041,45.1607751315365,-0,-45.2782140106683,-61.5852013695404,147.685840494803
0.0042,51.3428255489473,-0,-51.4291320695506,-67.5491075712271,147.678911011675
0.0043,57.7272501571599,-0,-57.8338622648532,-73.8972840486034,147.667941593981
0.0044,64.260408722716,-0,-64.2154355186113,-80.6205176189415,147.669040558346
0.0045,71.0078224746116,-0,-71.0469495885433,-87.7969508470599,147.687999031565
0.0046,77.899435279478,-0,-78.0139404320719,-95.3717573575055,147.665414414713
0.0047,84.9587336352534,-0,-84.938983532486,-103.382464071487,147.65754241265
0.0048,92.1896805296459,-0,-92.2509750119566,-111.851792420048,147.674277341739
0.0049,99.6027408659768,-0,-99.5707721871954,-120.820567752887,147.629499504935
0.005,107.03635799992,-0,-107.027877022812,-130.179356001617,147.668390408889
0.0051,114.690458593695,-0,-114.699756696651,-140.021189415332,147.639679843554
0.0052,122.461589480483,-0,-122.422368494846,-150.367478422052,147.660346504514
0.0053,130.272021474464,-0,-130.23985984944,-161.183874751277,147.644697212061
0.0054,138.186900966483,-0,-138.287531872709,-172.503288876234,147.661689105027
0.0055,146.374577599915,-0,-146.292411062829,-184.303706231828,147.645064723004
0.0056,154.444182736027,-0,-154.446958683353,-196.666831355836,147.65413036055
0.0057,162.711929315292,-0,-162.754032765163,-209.518727421475,147.660298090677
0.0058,170.980626840561,-0,-171.096966291717,-222.969592604937,147.642981188319
0.0059,179.384910342863,-0,-179.432643128777,-236.865323298248,147.624174952788
0.006,187.887077180184,-0,-187.803779532576,-251.309778637961,147.64719382597
0.0061,196.286706144268,-0,-196.246533925633,-266.315102665076,147.643266298874
0.0062,204.667061665415,-0,-204.788024285815,-281.806746935803,147.632139513208
0.0063,213.369995738105,-0,-213.318925739811,-297.897888957658,147.637295266819
0.0064,221.970905407297,-0,-221.89397374515,-314.492710752614,147.650788801604
0.0065,230.51345349374,-0,-230.542800674596,-331.647321245216,147.657209846875
0.0066,238.991197475367,-0,-239.019878188696,-349.269690735104,147.613889192485
0.0067,247.600400922507,-0,-247.644728849622,-367.534875309454,147.62616017483
0.0068,256.1666681007,-0,-256.174365624594,-386.314725730455,147.647424039524
0.0069,264.680139507142,-0,-264.785950247051,-405.591573958213,147.639969354048
0.007,273.216382164962,-0,-273.314561932395,-425.421988692326,147.647130565126
0.0071,281.680892059963,-0,-281.694572879714,-445.724495498004,147.622398349904
0.0072,290.053563164584,-0,-290.114696331368,-466.604624859237,147.635127093501
0.0073,298.500650317702,-0,-298.479973268127,-487.955225114882,147.593695042503
0.0074,306.694940460082,-0,-306.786662352193,-509.815331912758,147.624515300289
0.0075,314.998081641083,-0,-315.031804853456,-532.16956605986,147.611564815789
0.0076,323.206236260528,-0,-323.171587460524,-555.031085428912,147.621716883532
0.0077,331.15882583161,-0,-331.189544394728,-578.310370413953,147.602438040064
0.0078,339.120571843515,-0,-339.22210797607,-602.137711021535,147.614818255862
0.0079,346.961597367322,-0,-347.037035927337,-626.322243904203,147.629604626346
0.008,354.740674048098,-0,-354.709023708667,-650.986937197517,147.603976215906
0.0081,362.434226340614,-0,-362.303486949431,-676.076900969006,147.633121921088
0.0082,369.98025421963,-0,-369.844852519088,-701.529242178248,147.610890138684
0.0083,377.289892209979,-0,-377.198577786044,-727.425847909508,147.609895136299
0.0084,384.445235679718,-0,-384.512253392129,-753.700883553944,147.619689912056
0.0085,391.54537779261,-0,-391.530938024226,-780.304336557483,147.608627053967
0.0086,398.410046480417,-0,-398.440591164966,-807.241242163256,147.610905619749
