t,ia,ib,ic,Te,wm
0,0.0212462257217794,0,0.063459598268873,-0.0276297206730907,147.736368629525
0.0001,-0.0104711105112467,-0,0.0824297484560999,0.0086160789618519,147.699085944474
0.0002,-4.15186919485065,-0,4.21005496506453,-0.0388613417446436,147.727950328764
0.0003,-8.059559261133,-0,7.95928631867652,0.027639304268952,147.749584638737
0.0004,-11.6015305741132,-0,11.5976074512467,-0.0116607083815468,147.727071701819
0.0005,-14.963250642261,-0,14.8971566604473,-0.0280781475406224,147.737875515239
0.0006,-17.9531979944626,-0,18.0785188826463,-0.0190639985803406,147.717510373682
0.0007,-20.8081213359919,-0,20.8899897666932,-0.0271655978969634,147.691953154601
0.0008,-23.3876160714118,-0,23.3083391554814,-0.0823313816050033,147.725651800015
0.0009,-25.6275345607771,-0,25.5911726744421,-0.105850517577857,147.71814812853
0.001,-27.6279447312864,-0,27.5621232610224,-0.190355673082064,147.704394645342
0.0011,-29.302883916996,-0,29.338107548161,-0.28577376558565,147.736778914703
0.0012,-30.717041185618,-0,30.8331174091647,-0.399848491997685,147.713679006261
0.0013,-31.9029733735769,-0,31.917880347928,-0.559927871662717,147.716157505575
0.0014,-32.7251381803475,-0,32.8601946607978,-0.784937466020217,147.721053161585
0.0015,-33.3500710685727,-0,33.2740469815473,-1.02941644111778,147.709553349424
0.0016,-33.6830317137579,-0,33.7043766984109,-1.38874175140373,147.6935183976
0.0017,-33.6992253935679,-0,33.6747622182971,-1.75147688009459,147.704131419482
0.0018,-33.4337842895119,-0,33.3705672881286,-2.19016755846191,147.715756898184
0.0019,-32.9183008867678,-0,32.8971063756554,-2.81687435459376,147.692226523688
0.002,-31.9360083897997,-0,32.0923265399537,-3.46770721431872,147.703615698694
0.0021,-30.874938726583,-0,30.9368740895321,-4.25984478516447,147.716341289154
0.0022,-29.6349236931444,-0,29.505540550964,-5.1782074748478,147.681836933368
0.0023,-27.9824988309669,-0,27.8354078736953,-6.17691875593505,147.677792686203
0.0024,-25.9764156938466,-0,26.0623455485611,-7.39323333648737,147.709052007622
0.0025,-23.8418903485114,-0,23.8546671719796,-8.66402152145334,147.717919539334
0.0026,-21.3853374766718,-0,21.3132072215358,-10.2157845687043,147.712159964479
0.0027,-18.5865392910964,-0,18.5727438601872,-11.8621929439326,147.706312758258
0.0028,-15.6017932004751,-0,15.5953167825996,-13.7788654208982,147.691318173698
0.0029,-12.4854568754726,-0,12.333162787234,-15.8448727338834,147.694986833206
0.003,-8.91245297406857,-0,8.79835789656494,-18.0916877094346,147.678172137716
0.0031,-5.12250951131537,-0,5.06864159000239,-20.6783894785411,147.700221428649
0.0032,-1.12790886324689,-0,1.20577140975411,-23.4085997693282,147.70370272334
0.0033,3.06477266806337,-0,-3.14914268149261,-26.4746456709036,147.685643944577
0.0034,7.51161517379253,-0,-7.64173998444826,-29.7710676440297,147.68849801483
0.0035,12.24743849585,-0,-12.2565577515031,-33.3392012212452,147.682345215302
0.0036,17.1632293206872,-0,-17.2828141887887,-37.2693229684549,147.680890523908
0.0037,22.5075611054248,-0,-22.354867480609,-41.4622115279068,147.655605644503
0.0038,27.6972172054619,-0,-27.7959848868843,-45.993892867798,147.667244208976
0.0039,33.3704828093556,-0,-33.3269219451192,-50.8269629971375,147.658483295274
0.004,39.179398471552,-0,-39.1859517428266,-56.0564714501676,147.662822416038
0.0041,45.1592888935646,-0,-45.1025779874111,-61.6461338048911,147.65447556852
0.0042,51.3556104714078,-0,-51.3378911474138,-67.5725234260238,147.663496213783
0.0043,57.7269855618281,-0,-57.7159454737211,-73.9059585892195,147.67473684505
0.0044,64.3242656414907,-0,-64.1977548255544,-80.5944724909519,147.6716012821
0.0045,70.9884746520568,-0,-71.0704704804389,-87.8395835803338,147.673847038612
0.0046,77.7996759700419,-0,-77.9417265352576,-95.410958035157,147.652549952032
0.0047,84.9764506767916,-0,-85.0386458548401,-103.426333126898,147.64626386808
0.0048,92.2508752570668,-0,-92.2801093341113,-111.865973832323,147.672024664109
