t,ia,ib,ic,Te,wm
0,-0.0474863944541916,0,0.0208560430539822,0.0167026782424015,147.745767320295
0.0001,0.0166333747027914,-0,-0.0733093773225245,-0.00896185146198226,147.732057323159
0.0002,-4.18210601666242,-0,4.0032066315516,0.0127746513422595,147.714086052784
0.0003,-7.97987223192324,-0,8.02631201134707,0.0103199621753088,147.75951924393
0.0004,-11.5576533462145,-0,11.6148736755706,-0.0267964489361081,147.751924695734
0.0005,-15.0653614006359,-0,14.9966059389195,0.0427025283341026,147.713009761849
0.0006,-18.0678947415705,-0,18.0330852502656,-0.0108770726339118,147.690710400931
0.0007,-20.9229489891912,-0,20.8102797179191,0.00136188851242499,147.725929400781
0.0008,-23.3576206226697,-0,23.4465381147229,-0.0554238929988146,147.741004842655
0.0009,-25.5757548376306,-0,25.6717775454234,-0.140930824758827,147.740247652091
0.001,-27.6166505974441,-0,27.5995362042412,-0.196149108301257,147.725307850577
0.0011,-29.3217903439565,-0,29.2188252315962,-0.261520560802176,147.711032487373
0.0012,-30.6899389414911,-0,30.7148194492328,-0.451302591410115,147.72052688998
0.0013,-31.936361862133,-0,31.9079122104789,-0.538795242176654,147.733732556741
0.0014,-32.8565940478903,-0,32.6956681345247,-0.801044594491062,147.688447212096
0.0015,-33.2780103233276,-0,33.3021552614406,-1.05992140462824,147.733810283842
0.0016,-33.642107967177,-0,33.6084633960506,-1.39743091081412,147.704479513006
0.0017,-33.6741159112339,-0,33.5456038190095,-1.77663799548855,147.678907015061
0.0018,-33.3465721489875,-0,33.4425635552486,-2.23554321052233,147.697058230732
0.0019,-32.8598548017782,-0,32.8445767057779,-2.79561836044985,147.697598570718
0.002,-32.0341082124361,-0,32.0522640742421,-3.55283097565329,147.695971525003
0.0021,-30.9079028009486,-0,30.9473395367678,-4.23470410928663,147.738730376168
0.0022,-29.5226581001534,-0,29.5548056578747,-5.15502045638234,147.741117211919
0.0023,-27.8606677115241,-0,27.8878594373695,-6.19121570356339,147.712550998769
0.0024,-26.0377067831564,-0,25.9169148066158,-7.36306622175493,147.700981666781
0.0025,-23.8005869529213,-0,23.922009621336,-8.68459262669676,147.693164662259
0.0026,-21.3186594158185,-0,21.364147474045,-10.1740061773134,147.685118816532
0.0027,-18.6584459865004,-0,18.5735956172252,-11.8720955868134,147.695461353559
0.0028,-15.617429579818,-0,15.666568827045,-13.7659871580627,147.709103818473
0.0029,-12.3663543875129,-0,12.4535978522263,-15.8308645663267,147.681556147122
0.003,-8.92393245865941,-0,8.80652923472172,-18.0810653969736,147.712909025992
0.0031,-5.15796386115963,-0,5.15283201481839,-20.6484116516717,147.660984305852
0.0032,-1.11559474135484,-0,1.12864723881199,-23.450815165043,147.686929285745
0.0033,3.11767071457624,-0,-3.07481822774776,-26.4849860523964,147.678979690146
0.0034,7.57174338349421,-0,-7.60018819668784,-29.7593314134449,147.674057013512
0.0035,12.4129398687574,-0,-12.3279154947525,-33.3648928878562,147.693331907337
0.0036,17.2531612838523,-0,-17.2922824982098,-37.2241750345029,147.695328376283
0.0037,22.3529233357428,-0,-22.4109806997218,-41.4300850847634,147.685676634265
0.0038,27.80599331131,-0,-27.7483093088029,-45.9684579743509,147.669830051245
0.0039,33.3149423580453,-0,-33.3165496097568,-50.8268780768199,147.660798651194
0.004,39.1683482150685,-0,-39.1028635894434,-56.0513646374335,147.647820403832
0.0041,45.1430971223134,-0,-45.2035822166777,-61.5918616320948,147.67064842703
0.0042,51.4651986679592,-0,-51.3873993271565,-67.5556232349082,147.672601080026
0.0043,57.8032416988225,-0,-57.6678695125225,-73.9328411831605,147.651571029767
0.0044,64.2955080680746,-0,-64.2486377834234,-80.6784004160881,147.686801557658
0.0045,71.016778188365,-0,-71.2102873085741,-87.8231981734915,147.683382729962
0.0046,78.0398675269149,-0,-77.930892828453,-95.4023556818484,147.638461596191
0.0047,85.0150667403522,-0,-85.007696084617,-103.406985912901,147.643100806555
0.0048,92.2020972813624,-0,-92.1784046853975,-111.858411773001,147.698790116798
0.0049,99.6369139508835,-0,-99.4488522824437,-120.747400957749,147.627488884906
0.005,107.098261460996,-0,-107.099750946891,-130.155265109685,147.673012760355
0.0051,114.708749129463,-0,-114.679844649988,-140.017854460839,147.643905344612
0.0052,122.349200607865,-0,-122.47804591662,-150.3523618654,147.647970818025
0.0053,130.23605274574,-0,-130.33339699643,-161.159643980883,147.634787439529
0.0054,138.279735500966,-0,-138.22690052721,-172.496438735287,147.640835098101
0.0055,146.346162135098,-0,-146.278588285161,-184.362731834136,147.632208775165
0.0056,154.450854391817,-0,-154.407592301887,-196.691241238133,147.652720376269
0.0057,162.75158254412,-0,-162.631912181968,-209.554660165378,147.62805042991
0.0058,171.083400150555,-0,-171.010098940835,-222.914123727731,147.666768854385
0.0059,179.316033464294,-0,-179.438563508938,-236.858389503297,147.680187428893
0.006,187.959795966345,-0,-187.757866120179,-251.333739435917,147.607267450217
0.0061,196.316295724799,-0,-196.242902613218,-266.308311414184,147.64567625514
0.0062,204.80691795501,-0,-204.844711088327,-281.832876516267,147.651615790177
0.0063,213.298969712007,-0,-213.336288176496,-297.911539261113,147.64155379747
0.0064,221.869590424843,-0,-221.924487523499,-314.494896195288,147.620597846307
0.0065,230.480150068792,-0,-230.418443552932,-331.658007093261,147.662205498936
0.0066,239.124137125324,-0,-238.969194860897,-349.331549415007,147.680743948369
0.0067,247.573435108578,-0,-247.601962541348,-367.553641734423,147.629444181273
0.0068,256.113225622595,-0,-256.251256287253,-386.295845518276,147.617895936976
0.0069,264.673381826762,-0,-264.725333902367,-405.59094233684,147.622867477863
0.007,273.2365138238,-0,-273.198311552214,-425.422633851282,147.640656382328
0.0071,281.685597730304,-0,-281.725707483073,-445.775397644425,147.642356689459
0.0072,290.100085093845,-0,-290.187399427417,-466.58112938947,147.586984560933
0.0073,298.516915480322,-0,-298.605483277519,-487.954125037701,147.608968118834
0.0074,306.72609524192,-0,-306.67068219119,-509.840268940182,147.625898712575
0.0075,315.036417229013,-0,-314.966959920552,-532.170626835933,147.625581099294
0.0076,323.242664317764,-0,-323.095974558035,-554.997235791649,147.623882035584
0.0077,331.259544976278,-0,-331.264459585891,-578.334323077634,147.669922017228
0.0078,339.344495721106,-0,-339.145399544945,-602.085574041679,147.606822913962
0.0079,347.030578476376,-0,-347.032967017268,-626.328540968589,147.640357951906
0.008,354.791731269679,-0,-354.786523442554,-651.009704188306,147.565700352775
0.0081,362.363358767989,-0,-362.502124698245,-676.0611155637,147.632000669258
0.0082,369.866180257919,-0,-369.955307299098,-701.541644136058,147.576111895728
0.0083,377.336132748459,-0,-377.168743345198,-727.444217752888,147.626323511277
0.0084,384.392853775227,-0,-384.361589433725,-753.688036718204,147.603659391793
0.0085,391.557637789152,-0,-391.568977693461,-780.277252980258,147.618722123721
0.0086,398.442521218454,-0,-398.57995099792,-807.235338710406,147.604191642956
0.0087,405.089895307036,-0,-405.216797440886,-834.517291634673,147.588540456522
0.0088,411.75608598988,-0,-411.795521621103,-862.047536374848,147.597769961786
0.0089,418.089345031163,-0,-418.138340900517,-889.908456288136,147.624060380585
0.009,424.416800437869,-0,-424.296957010133,-918.018528988238,147.577394615774
0.0091,430.367156866302,-0,-430.259486655218,-946.356836398487,147.576243660181
0.0092,436.165879302065,-0,-436.216103079118,-974.855056082568,147.575176623183
0.0093,441.701772199919,-0,-441.736245092153,-1003.57399415191,147.596924087261
0.0094,447.231310066143,-0,-447.171629499258,-1032.52483925593,147.567023182615
0.0095,452.460945033681,-0,-452.366217052819,-1061.51454588416,147.606501827425
0.0096,457.477466480309,-0,-457.303540837757,-1090.68157799448,147.614805953892
0.0097,462.06347529478,-0,-462.131685491735,-1119.88219068588,147.581572877564
0.0098,466.666107820295,-0,-466.644536193922,-1149.18675360115,147.589420334498
0.0099,470.838247463536,-0,-470.961787217034,-1178.47867223815,147.598888419782
0.01,475.038992753386,-0,-474.962904679123,-1207.79718974471,147.579540982382
0.0101,478.879900046293,-0,-478.801408825622,-1237.06056395557,147.586266109136
0.0102,482.4805746059,-0,-482.418937297703,-1266.29784660144,147.583347298623
0.0103,485.766496141487,-0,-485.624361327261,-1295.40483853182,147.563466126177
0.0104,488.655396293803,-0,-488.923705327088,-1324.41922356854,147.585270574087
0.0105,491.614736536864,-0,-491.624607420326,-1353.2968000871,147.621275265466
0.0106,494.149042310539,-0,-494.240524429358,-1381.93546879472,147.551710226843
0.0107,496.511806991464,-0,-496.608045436476,-1410.42549884214,147.572849698093
0.0108,498.587047213569,-0,-498.535196591674,-1438.64578625873,147.58411367377
0.0109,500.229700192219,-0,-500.373863047544,-1466.56010053998,147.587529977368
0.011,501.848073657838,-0,-501.747114111072,-1494.18853368763,147.54121617529
0.0111,503.070093869513,-0,-503.051629897364,-1521.49113676186,147.581245389973
0.0112,503.994800837612,-0,-504.027204362962,-1548.41937745677,147.585936779757
0.0113,504.799142135493,-0,-504.75844656382,-1574.86158831602,147.562325610592
0.0114,505.240174633509,-0,-505.156696891826,-1600.92981278367,147.561292579031
0.0115,505.364806675866,-0,-505.323271079677,-1626.55689673975,147.527713938088
0.0116,505.230287714235,-0,-505.231126375441,-1651.62258543469,147.568277010302
0.0117,504.892452341407,-0,-504.809202284875,-1676.12712710583,147.510146911166
0.0118,504.147229090851,-0,-504.24653853763,-1700.13300643178,147.53837203458
0.0119,503.170309975856,-0,-503.301847098071,-1723.46611015366,147.511508849192
0.012,502.15614512106,-0,-502.19438227225,-1746.20645483037,147.558756846393
0.0121,500.687132741972,-0,-500.600113001297,-1768.26809492453,147.529202688449
0.0122,498.907582302074,-0,-498.955020970082,-1789.59696464499,147.524898134998
0.0123,497.034028087452,-0,-497.053018215782,-1810.21258793351,147.574430383455
0.0124,494.631453507128,-0,-494.738505271086,-1830.03214231644,147.517305356141
0.0125,492.17020091659,-0,-492.179966697669,-1849.10410930788,147.526455520286
0.0126,489.456584025942,-0,-489.461555911201,-1867.36497298504,147.524606061099
0.0127,486.376325528977,-0,-486.422726653187,-1884.68904701572,147.507994796484
0.0128,483.186493784644,-0,-483.09379710373,-1901.15776488792,147.553131645323
0.0129,479.539287731985,-0,-479.681824776253,-1916.70011111562,147.520283435174
0.013,475.90089945614,-0,-475.841335753923,-1931.31380292132,147.557451268478
0.0131,471.818082456154,0,-471.890539586551,-1944.94157394289,147.521520100645
0.0132,467.603999732121,0,-467.642291093923,-1957.63854507201,147.554834452505
0.0133,463.186433047467,0,-463.178156267797,-1969.22168666063,147.511876463291
0.0134,458.540421405989,0,-458.500875355387,-1979.77576069268,147.521789720981
0.0135,453.476479742022,0,-453.562440560318,-1989.21737850743,147.542521082848
0.0136,448.381051857854,0,-448.412938230314,-1997.63680614023,147.535335669776
0.0137,443.049901068327,0,-443.090986072585,-2004.90137515818,147.513210806333
0.0138,437.470750287933,0,-437.474014741962,-2010.97965969502,147.573371558335
0.0139,431.690318018097,0,-431.746124206093,-2015.91716461473,147.523000126513
0.014,425.710414183707,0,-425.752908575566,-2019.69967056966,147.531388247923
0.0141,419.530532711338,0,-419.556257609433,-2022.17955571222,147.504217922896
0.0142,413.283012618368,0,-413.16076854647,-2023.5027017013,147.500619021584
0.0143,406.590057152341,0,-406.694552607136,-2023.64462569579,147.508179868193
0.0144,399.985688953777,0,-399.88832096023,-2022.39755169191,147.541889781525
0.0145,393.113920826558,0,-393.102267625305,-2020.02446753332,147.490995836066
0.0146,386.006926864439,0,-386.052815115504,-2016.2212189379,147.50027652233
0.0147,378.801920916093,0,-378.939639039591,-2011.15368265578,147.512381005804
0.0148,371.634795221687,0,-371.648889314255,-2004.76861921757,147.500488090161
0.0149,364.184158871894,0,-363.983870602552,-1997.08838768676,147.493475836355
0.015,356.505614775437,0,-356.455292356481,-1988.05147704134,147.487265100119
0.0151,348.771195061845,0,-348.725685210186,-1977.7073733376,147.531220283681
0.0152,340.905734538593,0,-340.954028558371,-1966.03152180165,147.487576851818
0.0153,332.952412362692,0,-332.864251540113,-1952.95951186652,147.50315494609
0.0154,324.895286065826,0,-325.057409094239,-1938.55874099847,147.519220372902
0.0155,316.799318288275,0,-316.724881840047,-1922.82003454587,147.499888315824
0.0156,308.587121824251,0,-308.540387057258,-1905.69635343589,147.477599821282
0.0157,300.230718639395,0,-300.131604271885,-1887.17177070956,147.474942582995
0.0158,291.847452960392,0,-291.818743456199,-1867.41179198472,147.485902171003
0.0159,283.3931857215,0,-283.438925739277,-1846.20880333625,147.512296746101
0.016,274.91750443911,0,-274.924294591511,-1823.70183773942,147.494480486657
0.0161,266.367657567109,0,-266.429117976844,-1799.87829514606,147.497528753363
