t,ia,ib,ic,Te,wm
0,-0.0748230675213437,0.023790179998731,-0.0444367783072786,0.0443438367512371,154.732209899591
0.0001,0.0839959897365727,-0.0218027688512243,-0.0958831337519584,-0.0148437436550423,154.754630498066
0.0002,-0.245905097673749,-7.86179424911905,8.06435632635534,0.00351780832252893,154.706433734974
0.0003,-0.135750492400973,-15.6944664620224,15.8369593729986,-0.0235335886461754,154.688055500548
0.0004,0.210535045689365,-23.7322235879725,23.4341480571695,-0.0291506016063205,154.689213326193
0.0005,0.927406529042,-31.9398177308892,30.8922043434585,-0.0112511678049453,154.74670196541
0.0006,1.97363512495442,-40.100446774841,38.0675832874763,-0.0303545491580237,154.77002396395
0.0007,3.35345926786168,-48.3855689120968,45.0394268623481,-0.0635384128701036,154.718887987797
0.0008,4.97245957755116,-56.7716512261966,51.8319488611325,-0.0379168824907773,154.700148052369
0.0009,7.06650762795308,-65.2357411819328,58.1619646358374,-0.125063389727234,154.729683517585
0.001,9.24527700366374,-73.659829471176,64.4646916509789,-0.180422065685836,154.713848696965
0.0011,11.8050202043027,-82.1732094346241,70.3023785704977,-0.274437508565845,154.731434861154
0.0012,14.6557714925322,-90.7490166262377,76.1510395088074,-0.396306013687006,154.704144027177
0.0013,17.8179933788785,-99.3701283923925,81.5219654812777,-0.57550738579649,154.703101818995
0.0014,21.1610796436553,-108.019803778307,86.7750099221472,-0.799560682436674,154.702476385913
0.0015,24.9932120478879,-116.649200188749,91.6605941377143,-1.03335962848421,154.717826171242
0.0016,28.9788523861935,-125.300672330641,96.2229132895401,-1.38971689069559,154.752595054091
0.0017,33.2911185864858,-133.837783672277,100.599371511027,-1.7597652189929,154.66635171828
0.0018,37.8661815494215,-142.462461528375,104.561558683031,-2.20403435295845,154.720908793536
0.0019,42.6646530868311,-151.076749937999,108.367936416848,-2.79827072019332,154.69556008588
0.002,47.7942013262973,-159.687270580237,111.833406431999,-3.4768201375381,154.7244590088
0.0021,53.1000302670249,-168.18272678529,115.02682724235,-4.28476664040265,154.696319845977
0.0022,58.7799357563985,-176.688212867757,117.871727439943,-5.16360990900752,154.700558665314
0.0023,64.5735888297443,-185.142407491163,120.454738525769,-6.22609236652209,154.743543651003
0.0024,70.8016849971167,-193.423219254363,122.679690922207,-7.37098270499234,154.707579534244
0.0025,77.0639829501428,-201.741294269315,124.66667677907,-8.71821392549577,154.696461540158
0.0026,83.5618642186893,-209.911708001284,126.318201829125,-10.2194129088242,154.675991523379
0.0027,90.3573781733285,-218.056655141222,127.724650041014,-11.8765014732629,154.647104973765
