t,ia,ib,ic,Te,wm
0,0.05799559136663,0.0113097172749714,-0.0266893368915354,0.0405419517498735,154.719270220569
0.0001,-0.0149849596162879,0.017646947099452,-0.021903429964582,-0.0413952429642823,154.7537972118
0.0002,-0.41248727124671,-7.38487692919097,7.75719854002788,0.0258188021506584,154.728444569085
0.0003,-0.555207855667518,-14.8815168936678,15.4889557152629,-0.0114372360298377,154.709064595657
0.0004,-0.322038157621155,-22.4373180997038,22.8734015063687,-0.0145927564343884,154.701575464756
0.0005,0.114000051132858,-30.1419927541942,30.0525464522319,-0.01708203711343,154.71313613738
0.0006,0.940260254703836,-37.9550135706589,36.9522866255399,0.0228770553984531,154.69254592278
0.0007,2.06577430679913,-45.8545076756985,43.7706703844103,0.0087551700935601,154.713720606409
0.0008,3.50351004639391,-53.6840363073452,50.2669201289701,-0.065678887176251,154.719587113308
0.0009,5.21337694744068,-61.725466041278,56.4761332115397,-0.116292322054841,154.703636761168
0.001,7.29148220648276,-69.7694121540829,62.4592120202112,-0.236064046542207,154.664718397746
0.0011,9.54606762328834,-77.8527155375329,68.2020015512862,-0.309253508434915,154.757162202975
0.0012,12.1685127317897,-85.9940276298155,73.6364851264624,-0.40706090009662,154.726644147883
0.0013,15.1392859280536,-94.0705547398122,78.8253130023502,-0.581523464559738,154.723580190217
0.0014,18.3355218838781,-102.226054832498,83.879216185554,-0.754956749776307,154.722874766242
0.0015,21.9632196300212,-110.382427155317,88.5224329621641,-1.03840362118285,154.719560076548
0.0016,25.6487584246229,-118.560869886193,92.916086201619,-1.36845854167618,154.70786449078
0.0017,29.6762496471724,-126.646652111632,97.0179691356754,-1.73816248173332,154.726354122444
0.0018,34.0984160864746,-134.887898726009,100.867887876864,-2.22211553852181,154.715353237815
0.0019,38.6545519501381,-143.114044453693,104.438076224822,-2.77601956933119,154.707005549816
0.002,43.4739317657333,-151.176601154475,107.61134426289,-3.48280767432164,154.715678470536
0.0021,48.7193984724882,-159.241667976865,110.624907673592,-4.27766383870381,154.712762102199
0.0022,54.1003688820691,-167.221839496386,113.165669051967,-5.19367065751189,154.697879356584
0.0023,59.7607397695485,-175.197847623786,115.542658700273,-6.17921278217605,154.700480633661
0.0024,65.5513191829737,-183.174184191034,117.601526860011,-7.36707415228542,154.68870795588
0.0025,71.6865773934584,-190.96205865123,119.301127036434,-8.71169223802774,154.689838887737
0.0026,78.0158999496378,-198.755587610145,120.750976798014,-10.1795991334144,154.672541604883
0.0027,84.6384731565148,-206.380645190394,121.823763881049,-11.8866684392975,154.675635346797
0.0028,91.490383164616,-213.974289052642,122.686208299417,-13.7422208572215,154.688884541335
0.0029,98.4273171272185,-221.539647980399,123.109307100479,-15.8045954627486,154.704195676769
0.003,105.622561890154,-228.886883421806,123.375828831795,-18.1331496199158,154.700828715111
0.0031,112.998377014316,-236.178393702932,123.329620208876,-20.6312619292537,154.694791897783
0.0032,120.582620698392,-243.347781347178,122.681064730426,-23.4187217397344,154.703028264162
0.0033,128.216551094904,-250.252593533722,122.06488911191,-26.4272115726623,154.666523133069
0.0034,136.165921609545,-257.201440509789,121.092258671,-29.7569942607589,154.688046020747
0.0035,144.283180133379,-264.042144496281,119.668292123322,-33.3708114303074,154.677543145401
0.0036,152.520350543293,-270.680367490272,118.076331489678,-37.2626284095666,154.665986795917
0.0037,160.815834427007,-277.055269918843,116.102904920361,-41.4006685431318,154.707234000309
0.0038,169.392431554914,-283.268324627699,113.830622910756,-45.9494108917239,154.648347610488
0.0039,178.101041346742,-289.446623370477,111.350492218853,-50.8144824196717,154.683526480972
0.004,186.82322811176,-295.315127925342,108.559092949244,-56.0652701951774,154.669053784266
0.0041,195.793124171353,-301.067911958718,105.386540776534,-61.6329814005773,154.653909794386
0.0042,204.550229808048,-306.644352315151,101.963792854298,-67.5587662307491,154.67304277391
0.0043,213.663747939006,-312.094169538854,98.2824475987358,-73.9221311785028,154.701474210137
0.0044,222.867286976687,-317.226748984581,94.3398371481591,-80.6502936854286,154.655567196584
0.0045,232.106771034523,-322.290142552775,90.0949894553006,-87.8112432906796,154.639310252618
