t,ia,ib,ic,Te,wm
0,-0.045640946349716,0.0192203595030531,0.0848992182361143,-0.00980642637036137,154.718048380498
0.0001,-0.0256812359487358,0.0367851152028931,-0.0303438688900893,-0.0150744059416149,154.717856145481
0.0002,-0.376266525016898,-7.56625742214714,7.95625937679436,0.0121182115628083,154.774233385255
0.0003,-0.350878029869708,-15.2440608376735,15.5977039264449,-0.0523699258923173,154.701135366049
0.0004,-0.120668587948394,-23.1867622880812,23.1478860305594,-0.0160980511038619,154.697756272386
0.0005,0.470808021368995,-30.9352764451807,30.3426215708768,-0.0386459327791746,154.727461870021
0.0006,1.43541473623635,-38.8965102140355,37.5230724887187,-0.0417679019992452,154.754270881237
0.0007,2.62851660200278,-47.0314514267206,44.4277169504034,-0.0670887788369161,154.701699600449
0.0008,4.20586129356793,-55.0416223203129,50.9021393018048,-0.0507782993312622,154.727375025707
0.0009,6.00887120387104,-63.2634021948543,57.3145461055928,-0.126561385501946,154.755073563589
0.001,8.15440290584464,-71.5703623994795,63.3656399376994,-0.172036126143461,154.702101260911
0.0011,10.6233110406931,-79.7427704970744,69.2813847660424,-0.275678264568074,154.747583110304
0.0012,13.3256230012709,-88.1628803892638,74.7341913375216,-0.410110569052717,154.693246419064
0.0013,16.3306652721412,-96.4762999888857,80.1470652711623,-0.535064232373168,154.713985545051
0.0014,19.6740209491238,-104.899459187475,85.2023564349076,-0.773189417448471,154.705990344162
0.0015,23.3414744702417,-113.276554387744,90.0135789170578,-1.06981372916308,154.737096670372
0.0016,27.2512520799974,-121.662926180976,94.4584922085851,-1.366651827164,154.679343295753
0.0017,31.3916214093786,-130.037001426882,98.7679177566308,-1.77754042029997,154.723743457826
0.0018,35.7046180018904,-138.438301069162,102.534676992454,-2.26975966840884,154.673976954331
0.0019,40.5052962822928,-146.810025613296,106.291477525277,-2.79878616947459,154.712956877123
0.002,45.6203622747123,-155.067594778056,109.637296062411,-3.45443160373632,154.689038585614
0.0021,50.7910403015166,-163.335264413569,112.618687759077,-4.23685055470745,154.668543761345
0.0022,56.2387998747758,-171.581906727934,115.383196573266,-5.1553988236501,154.674212240337
0.0023,61.9537407367598,-179.794493965933,117.849095536636,-6.21144223161996,154.672163409984
0.0024,67.9708570611061,-187.907412756265,119.974146372903,-7.39445174642439,154.68336634827
0.0025,74.121426434812,-195.923099274046,121.786837864223,-8.71968682791173,154.705793659894
0.0026,80.5870004268702,-203.934581119876,123.297585699217,-10.2023511727453,154.710014876469
0.0027,87.3518576554182,-211.841852737866,124.617493932221,-11.8470882764869,154.6833344575
0.0028,94.2798329061843,-219.588258475709,125.512184157113,-13.763534055589,154.678109781281
0.0029,101.17126136112,-227.281363928965,125.981852329695,-15.8250657077935,154.687859888539
0.003,108.500085974091,-234.858341022474,126.352228193659,-18.096773501549,154.698747646839
0.0031,116.015294169628,-242.354567375126,126.34766669697,-20.6288704644312,154.644356821761
0.0032,123.737510624471,-249.646473834504,125.970836001364,-23.4250736954693,154.688252762062
0.0033,131.538634925341,-256.837297273942,125.304843689715,-26.4635343824282,154.657173675936
0.0034,139.525587500493,-263.877463445722,124.405847123863,-29.7619196406303,154.675739994445
0.0035,147.793615243758,-270.853663721966,123.06353977021,-33.339188808766,154.68587171732
0.0036,156.144277406261,-277.618582278673,121.525460372018,-37.2473345063981,154.646898345351
0.0037,164.372570916626,-284.25546176667,119.738850455908,-41.39990445579,154.696600649856
0.0038,173.164620729108,-290.643720710953,117.485774621098,-45.9633498387309,154.669509835747
0.0039,181.834886502529,-296.950293922312,114.989546385009,-50.8254495780149,154.663925972225
0.004,190.617299013715,-303.032662559936,112.341814336854,-56.0215898307049,154.632220172637
0.0041,199.57536065867,-308.899221010312,109.355445850394,-61.6519408806142,154.656463870534
0.0042,208.608639851064,-314.602902266038,105.987022734518,-67.5774399487009,154.67460393106
0.0043,217.821365563635,-320.223408167002,102.241977551983,-73.9198348804913,154.647497273555
0.0044,227.045931000903,-325.505876298394,98.4593242387418,-80.6377985675681,154.6862262936
0.0045,236.287772838733,-330.570756869829,94.2345063644246,-87.7842154011769,154.679798576555
0.0046,245.631115651239,-335.540904119643,89.7921938686501,-95.4116658218601,154.656728752659
0.0047,255.109061584667,-340.154897739393,85.1885188555933,-103.416319840506,154.676629971548
0.0048,264.535503314918,-344.669186574635,80.0819416938035,-111.829346346918,154.616795723591
0.0049,273.963786766621,-348.939516997154,74.7939822638431,-120.806661204426,154.658664935906
0.005,283.549644852294,-352.838866306257,69.3883241023265,-130.164108497276,154.666822316954
0.0051,292.926281589354,-356.637504839912,63.7402092963088,-140.00319015815,154.651726207549
0.0052,302.650662733852,-360.220607275719,57.6688332183158,-150.343087234246,154.659294832992
0.0053,312.078375498706,-363.453067909792,51.4508736683773,-161.179068093888,154.6597142126
0.0054,321.556470969138,-366.594238624134,45.0667045894725,-172.517046526517,154.610700267823
0.0055,331.136051064748,-369.44494970119,38.4690171408542,-184.336486364429,154.612997023525
0.0056,340.445847589203,-371.968986696736,31.4909557904352,-196.669907401544,154.668654056903
0.0057,349.797355486007,-374.230002487798,24.4726155777089,-209.533830913481,154.615598332514
0.0058,359.204548852791,-376.282383834736,17.1673049950446,-222.979874312165,154.668503810379
0.0059,368.462091543964,-378.096175200951,9.70236402646301,-236.860369951382,154.618333190969
0.006,377.599886002214,-379.725110074303,2.0402518715055,-251.323002221676,154.630171884253
0.0061,386.752553670805,-380.908521206553,-5.87040038793351,-266.326518533745,154.636263299773
0.0062,395.928476761785,-382.010471566478,-13.77181550978,-281.838686249727,154.621807557846
0.0063,404.732179393034,-382.827149423651,-21.99258359745,-297.892333920197,154.596737785006
0.0064,413.564776593285,-383.296344199741,-30.2548885190808,-314.517141456087,154.588206108158
0.0065,422.11750324914,-383.511766128507,-38.7280274200381,-331.671178200656,154.650142166167
0.0066,430.792311510396,-383.489898119585,-47.2432923272414,-349.313808027982,154.584293788184
0.0067,439.210755919667,-383.18234479242,-55.9764695986849,-367.558832552989,154.631485574487
0.0068,447.527652464754,-382.701868580714,-64.8917265796176,-386.281045750706,154.626753560413
0.0069,455.581790130365,-381.870151313855,-73.8227648902272,-405.623103967333,154.626562266761
0.007,463.583548272962,-380.816209327739,-82.7332226421266,-425.393814277038,154.643906547946
0.0071,471.494998839309,-379.498333815956,-91.9145618228441,-445.75367759469,154.616288693197
0.0072,479.004813080805,-377.938068918429,-101.204412320404,-466.607616093056,154.596605244991
0.0073,486.501799919986,-376.087323576068,-110.374957439953,-487.986876754424,154.641239101199
0.0074,493.756687895111,-373.975041734212,-119.82519261202,-509.826785800028,154.593480008445
0.0075,500.918821710016,-371.729540258517,-129.162894774858,-532.193838933344,154.615684805099
0.0076,507.797872333692,-369.025607503775,-138.567490039319,-555.020651224786,154.561589586813
0.0077,514.30319392711,-366.242989660405,-147.993489256266,-578.3249994594,154.625161356059
0.0078,520.78367369745,-363.127862126067,-157.493297764358,-602.085764653716,154.627258280987
0.0079,526.963079051721,-359.747404978212,-167.180800555425,-626.301093707631,154.585377671837
0.008,532.944597528605,-356.309945670751,-176.590078014478,-651.018745947733,154.617866247321
0.0081,538.709376220397,-352.537725191461,-186.16394609763,-676.058899704318,154.600818691525
0.0082,544.137342317492,-348.432348919168,-195.700977975077,-701.573024311826,154.576118121678
0.0083,549.465572833599,-344.306942878524,-205.090885551184,-727.429799913495,154.60680279663
0.0084,554.314491657011,-339.730897503721,-214.512269811146,-753.699493703531,154.578142581939
0.0085,559.037813454105,-335.118488751498,-223.966062830162,-780.257938329226,154.59535813361
0.0086,563.599075719672,-330.209696439812,-233.360656334097,-807.235545491097,154.57248620061
0.0087,567.701111198666,-325.168556656049,-242.576742064544,-834.48673312734,154.563461057093
