t,ia,ib,ic,Te,wm
0,-0.0174521325310086,0.0141158631424259,0.0513862998039797,0.0149845230325967,154.715289973046
0.0001,-0.0313251153400418,0.0449720761428942,0.00585450058414729,0.0128303774495821,154.697632801315
0.0002,-0.786504794296946,-6.91114378445185,7.6397805489578,-0.0177637897704086,154.680351734129
0.0003,-1.08024813807618,-13.8552560809776,14.9416093674013,0.00798005398731044,154.732396321221
0.0004,-1.23257169921086,-20.8468929940893,22.0485649326545,-0.0109668057373858,154.711925777438
0.0005,-0.927411150582349,-28.0609301545655,28.8798271114857,-0.0309264188802755,154.737406080986
0.0006,-0.41342126140151,-35.2856697798374,35.6209806746414,-0.0139754725778748,154.731511932853
0.0007,0.4182867076426,-42.4913016309379,42.0968281364597,-0.0415551735191529,154.730448535116
0.0008,1.5032856817288,-49.9431539176172,48.3753748664237,-0.0421814319001311,154.72952273611
0.0009,3.01054852449618,-57.2446013328725,54.2368508740454,-0.120187881473713,154.687687675317
0.001,4.77392068437355,-64.7538185143833,59.890954593893,-0.154172449073507,154.699948911644
0.0011,6.79695303197289,-72.2765610622503,65.4820683583619,-0.286640127073585,154.686509545478
0.0012,9.21345589731571,-79.7853722668713,70.6253059570537,-0.421813547013239,154.720109597093
0.0013,11.7969955507553,-87.2551911668,75.5737007883956,-0.557473791136342,154.739008845385
0.0014,14.745333037264,-94.8750609697045,80.2947833654284,-0.774946981139297,154.710278884754
0.0015,17.9234010426431,-102.566397373085,84.542661926506,-1.04234848780658,154.703877417396
0.0016,21.4447118415522,-110.105106011639,88.5462872922966,-1.31653419741387,154.734485863504
0.0017,25.1355059238674,-117.688974191338,92.5649098875428,-1.76847541130205,154.667796242123
0.0018,29.2472573177515,-125.278060323486,96.001889547769,-2.26735087140714,154.698787641511
0.0019,33.5551307711265,-132.889133662662,99.2381016180668,-2.79542332696787,154.715527066282
0.002,38.1158261421865,-140.365494635852,102.152427768295,-3.48586503124111,154.671612216845
0.0021,43.0321718389007,-147.842787386451,104.863708355366,-4.25760634524536,154.709952534857
0.0022,48.0733263208227,-155.310885614964,107.237489271605,-5.18536095332162,154.677140212359
0.0023,53.4612100214624,-162.654416191955,109.317149422574,-6.1760502363619,154.718342799875
0.0024,59.0574739923534,-170.117911241261,110.999876254479,-7.36741787659988,154.684553031688
0.0025,64.9467423034874,-177.292249461724,112.42144316749,-8.73441904798912,154.6962722339
0.0026,70.9211703482729,-184.568583929299,113.617145449611,-10.173262273819,154.704482802021
0.0027,77.2102630706921,-191.64936412714,114.527385369071,-11.8958170723869,154.67790399363
0.0028,83.6608743920739,-198.777090910229,115.018099213428,-13.7428174492428,154.695853432431
0.0029,90.4281645750844,-205.737019331991,115.135186319365,-15.8109939317092,154.671396356575
0.003,97.3764097556324,-212.527660706308,115.188737152436,-18.0742892116094,154.659241875361
0.0031,104.590524328042,-219.280354176438,114.82702006688,-20.6862031735299,154.655249604234
0.0032,111.755783166666,-225.969039763211,114.0238415118,-23.4484766049527,154.673018893808
0.0033,119.283628850516,-232.48469482181,113.034546502459,-26.4576985552997,154.681149397099
0.0034,127.006938497201,-238.844636217388,111.812501733569,-29.741997776411,154.662226132004
0.0035,134.889832033044,-245.143193158659,110.285958734759,-33.3626550171903,154.664294324373
0.0036,142.885796134865,-251.208492520601,108.400378890293,-37.2290882493411,154.65678665715
0.0037,150.986918470234,-257.233708326336,106.180451127236,-41.4467722768889,154.706296066572
0.0038,159.355321477653,-263.074216510628,103.632605568597,-45.98175042954,154.677424618072
0.0039,167.723288560594,-268.757418443431,100.98552737651,-50.8285103535145,154.670799551733
0.004,176.215708920374,-274.189031339016,97.9448505493324,-56.0794338271325,154.691330418703
0.0041,184.938439762052,-279.560642834947,94.6305651688169,-61.6123843731495,154.632485026576
0.0042,193.69971520372,-284.678513480147,91.0230259201613,-67.5568829986897,154.654841023643
0.0043,202.653172164042,-289.732710781969,87.1287477469414,-73.9331122698664,154.664369313812
0.0044,211.633660834271,-294.495108986003,82.8658022657432,-80.631375632629,154.674071263803
0.0045,220.590367515003,-299.138221801282,78.5457946046355,-87.8095738600221,154.661719933228
0.0046,229.637334506425,-303.662869449174,73.8989513737656,-95.3696938198393,154.665845432281
0.0047,239.019561267155,-307.882447602893,68.9855923735326,-103.419061833408,154.662870699151
0.0048,248.096130081704,-311.888051877999,63.6760673930499,-111.859191108779,154.655674889523
0.0049,257.443857360336,-315.7262002826,58.2836456873529,-120.771609880139,154.674226533725
0.005,266.729306223638,-319.375604683594,52.6904249763967,-130.155784500297,154.634690132405
0.0051,276.025510993257,-322.751610893169,46.635638761137,-139.969847253898,154.660135057615
0.0052,285.435667674786,-325.979493439465,40.5820704324081,-150.354299033665,154.647472625634
0.0053,294.818769302522,-328.957910735309,34.1787898502245,-161.186043018206,154.672015509477
0.0054,304.088133562941,-331.727785862006,27.5051695382064,-172.484249237312,154.633894154584
0.0055,313.431740179614,-334.275862122253,20.8721080994349,-184.361465106177,154.676068799889
0.0056,322.757808056437,-336.615731404564,13.8744402116328,-196.680461190958,154.659811728873
0.0057,332.026388617935,-338.759485163802,6.61453070353708,-209.554855555986,154.635756801435
0.0058,341.277301706803,-340.560116626362,-0.72304571076868,-222.958321111455,154.635789038217
0.0059,350.419739605964,-342.153499268905,-8.28607495465864,-236.89398978481,154.642949997311
0.006,359.679056479707,-343.577714362148,-15.9302256715234,-251.307155677403,154.626782276268
0.0061,368.689033969407,-344.822800859543,-23.8472194564151,-266.320744449336,154.643105678856
0.0062,377.55824783161,-345.700434710713,-31.9652140295412,-281.821968721733,154.62822423921
0.0063,386.564882354882,-346.319223055611,-40.1003112472234,-297.916451878043,154.659147643652
0.0064,395.359168525163,-346.840003956539,-48.5291276535451,-314.499716556395,154.636004883396
0.0065,403.989663438283,-347.101133157643,-56.8643204214778,-331.666221153141,154.614111983446
0.0066,412.613245324918,-347.015291248842,-65.5090952008638,-349.349323309275,154.617243688344
0.0067,421.009459908388,-346.808386368196,-74.1352497069321,-367.54561408237,154.640122673713
0.0068,429.359044360339,-346.310543847551,-82.9841551788209,-386.321032160523,154.630949271552
0.0069,437.538817214955,-345.582549811353,-91.8523940297097,-405.59844693623,154.617847777565
0.007,445.507093247327,-344.645677435144,-100.923507895108,-425.408672034091,154.645404040135
0.0071,453.421923757529,-343.457413871524,-109.979078157832,-445.721861017605,154.623451829845
0.0072,461.114178734287,-342.046293620082,-119.161861847453,-466.57632241277,154.618821630103
0.0073,468.649334123303,-340.380338859123,-128.211616736466,-487.935051418637,154.630200262581
0.0074,476.055578124194,-338.361249523135,-137.568139257509,-509.833807330373,154.665596827216
0.0075,483.145549821266,-336.362475975804,-146.792428766445,-532.160158480254,154.59834837646
0.0076,490.14768628052,-334.001195690986,-156.125427619885,-555.008880507931,154.611711127067
0.0077,496.925182348059,-331.467834366571,-165.51853467833,-578.316820846829,154.599241277583
0.0078,503.43430087138,-328.692226550502,-174.923951241086,-602.079914436812,154.618364205144
0.0079,509.875275200949,-325.667870890799,-184.289148495913,-626.302436086969,154.64463795313
0.008,515.94839207491,-322.490295598438,-193.603563959254,-650.975090234659,154.611104860617
0.0081,521.891325488195,-319.075042970334,-202.800220087663,-676.075773865581,154.569287038638
0.0082,527.569888075288,-315.367741258481,-212.16121770071,-701.569053970534,154.569405907626
0.0083,533.091868144788,-311.50351891856,-221.496316694169,-727.4259621681,154.589480532057
0.0084,538.224817796125,-307.571268248849,-230.705936603274,-753.693933043271,154.605892930713
0.0085,543.200020506892,-303.270536774984,-239.882338874274,-780.281543219285,154.613023260231
0.0086,547.795509743045,-298.887585392982,-249.070928227121,-807.238425173207,154.611048993433
0.0087,552.291095896942,-294.202757082329,-258.083999488639,-834.498108834422,154.61585168209
0.0088,556.422992972841,-289.433575890865,-266.97760105819,-862.057981920382,154.589104919478
0.0089,560.313051183668,-284.487010762965,-275.884821146236,-889.902542609511,154.570786235061
0.009,564.047969504542,-279.289612649554,-284.69013302831,-918.019596467836,154.546441664748
0.0091,567.271409193712,-273.99504284021,-293.337834564657,-946.356314536738,154.574171234536
0.0092,570.373289601658,-268.575098438175,-301.945919626503,-974.889787408153,154.598188883387
0.0093,573.234390026547,-262.888083265521,-310.327714377609,-1003.61278854339,154.530920103362
0.0094,575.727989230008,-257.130709364955,-318.705262507613,-1032.49135662608,154.592749436704
0.0095,578.001460985695,-251.180255688116,-326.8455668357,-1061.51050092525,154.560621508846
0.0096,579.894559340023,-244.993585927457,-334.842851733676,-1090.68168029978,154.568320239964
0.0097,581.676794015248,-238.825888079902,-342.705539188375,-1119.88222143314,154.581431291015
0.0098,582.966481101271,-232.569865451779,-350.433210587562,-1149.19840048889,154.573729299929
0.0099,584.001611841058,-226.093412752327,-357.857253922337,-1178.49989981502,154.566347550337
0.01,584.79072461825,-219.46315102182,-365.25520184918,-1207.77939307976,154.561509803483
0.0101,585.190245862795,-212.769138436337,-372.426567464408,-1237.0670361832,154.570826200248
0.0102,585.340780067685,-205.951900662052,-379.498325775,-1266.25553506184,154.528714404333
0.0103,585.244014038583,-199.083518839597,-386.176568789607,-1295.40806065439,154.559150011118
0.0104,584.830561295425,-192.16461595178,-392.7528380449,-1324.40181285421,154.583595647233
0.0105,584.113312849775,-185.059433818378,-399.193860057972,-1353.27559450457,154.566682895753
0.0106,583.058242439918,-177.951943911584,-405.196445093838,-1381.94163346894,154.557843995229
0.0107,581.927938560603,-170.729178027541,-411.132690325622,-1410.38884947116,154.576150776248
0.0108,580.341560088496,-163.479285702446,-416.682793327554,-1438.62774544594,154.555236487476
0.0109,578.399942850202,-156.161362397886,-422.241149462783,-1466.56960499046,154.566380821219
0.011,576.141302458432,-148.849130535703,-427.457608996124,-1494.19386361643,154.571500189264
0.0111,573.819922149382,-141.444945794972,-432.328973481328,-1521.49340706796,154.553710133842
0.0112,571.063028584091,-133.983155468826,-437.079114020533,-1548.37948548302,154.591902420888
0.0113,567.980999244325,-126.573187604589,-441.575482184439,-1574.88303917429,154.549427530683
0.0114,564.635655913826,-119.031021206191,-445.618822372533,-1600.95988616352,154.553013953
0.0115,561.105260324205,-111.578435274866,-449.616383557609,-1626.53168691627,154.609650664785
0.0116,557.189259834379,-104.110376425971,-453.190514668323,-1651.64894627271,154.534560288973
0.0117,553.205034633754,-96.6222902238189,-456.520816370815,-1676.17069881037,154.550563624525
0.0118,548.806588948657,-89.1325976028483,-459.643070258116,-1700.10296035571,154.568332108297
0.0119,544.103790074565,-81.6585600065654,-462.387528477291,-1723.4922139491,154.510538190447
0.012,539.286863669622,-74.1933381652676,-465.025472698541,-1746.18941893269,154.535385033843
0.0121,534.043671322044,-66.8377832867303,-467.151842353715,-1768.27531782773,154.585615499565
0.0122,528.741810062761,-59.5200777351463,-469.230313572899,-1789.60686197617,154.516543928305
0.0123,523.043662282083,-52.239197645479,-470.849590575957,-1810.20333495275,154.555220450885
0.0124,517.20654715494,-45.0061522908483,-472.200353628986,-1830.06085869558,154.543330032453
0.0125,511.132280863281,-37.7386488987193,-473.356109100853,-1849.10832183561,154.48682142922
0.0126,504.79818211064,-30.6379643078664,-474.078724399979,-1867.35384075768,154.523647513352
0.0127,498.162860363739,-23.5925404991856,-474.689053716094,-1884.67392191252,154.492823082428
0.0128,491.414755688428,-16.6195029438054,-474.868789375492,-1901.15637730324,154.560207659771
0.0129,484.494722706848,-9.7009603714358,-474.745526491468,-1916.7056036829,154.523782781532
