t,ia,ib,ic,Te,wm
0,0.0263394819468129,0.0367511524260803,0.00636617224019151,-0.0317418037380471,155.527055364647
0.0001,-0.0672597992292327,-0.00840913338399891,-0.0458473431659763,-0.00258115947231022,155.524962896692
0.0002,0.519646660321065,-9.2660079184093,8.73979912351287,-0.0117670594973169,155.500047006455
0.0003,1.37402588819225,-18.5612901019261,17.4044358684427,-0.00863548816636844,155.463389534479
0.0004,2.47122524096603,-28.0188266034802,25.5864520265457,-0.0490156509190545,155.489155808634
0.0005,3.95234925438028,-37.7614050110336,33.7705522713754,-0.0113960983131131,155.526099176939
0.0006,5.70879668023077,-47.4769181982342,41.7226329506039,-0.0234460566799282,155.517268703206
0.0007,7.76545263402863,-57.1860803735834,49.4393021096927,-0.0172667414988379,155.476318332736
0.0008,10.2116319632948,-67.125250600309,56.961664128905,-0.0412031362300689,155.469629223209
0.0009,13.0173453091042,-76.9575857292821,64.2454199449543,-0.112172120510188,155.528433740971
0.001,15.9719808778994,-87.0820051133906,71.1797415833046,-0.166068794732344,155.47668683523
0.0011,19.3297422795055,-97.1609506576558,77.8186153621915,-0.280571300915478,155.53269402882
0.0012,22.9278389027184,-107.288702837967,84.3852177096881,-0.376251140446318,155.463957734196
0.0013,26.8732637836586,-117.437277810777,90.6072787324997,-0.545275231353458,155.491120374808
0.0014,31.0944268899801,-127.660748590339,96.5248768734581,-0.810922695008074,155.458145104922
0.0015,35.572254067955,-137.783795734859,102.22890022706,-1.02803299651711,155.504607600826
0.0016,40.448583127159,-148.091454880044,107.641745966242,-1.36038835662246,155.461513913362
0.0017,45.4408861192006,-158.228430284986,112.766085173503,-1.76203232882058,155.487192605457
0.0018,50.7656037860394,-168.393731287667,117.608208794179,-2.22383214994739,155.508751752726
0.0019,56.426287371835,-178.620626626255,122.1165304819,-2.81414698682231,155.458885541492
0.002,62.273304078643,-188.749184428316,126.429846852052,-3.4609146401693,155.468946054392
0.0021,68.4218053297789,-198.811852905561,130.390977037283,-4.26508711498251,155.460764765342
0.0022,74.8689698330422,-208.872133213671,133.963467321688,-5.16116803223061,155.490523065678
0.0023,81.5566583862499,-218.745976770488,137.327789675261,-6.1790048450085,155.471494144545
0.0024,88.4414014553872,-228.743952974509,140.364772338192,-7.36606597043302,155.452223053256
0.0025,95.444047420461,-238.436475196987,143.072064421475,-8.72249309930143,155.412281640983
0.0026,102.694851353665,-248.156457182023,145.425724589447,-10.1834070583356,155.431019639248
0.0027,110.280014821129,-257.698497736022,147.469019645404,-11.9180967792638,155.471347645175
0.0028,118.019536293822,-267.1746654393,149.176023988691,-13.7572008260846,155.469149899783
0.0029,125.895748937926,-276.555483407006,150.657986817995,-15.8207504554281,155.457393287465
0.003,133.950339240345,-285.78171347049,151.72836839392,-18.1275431722052,155.487275812643
0.0031,142.249727506315,-294.928108029925,152.543273908586,-20.6657699959238,155.450003104705
0.0032,150.739895953808,-303.88261523299,152.992522329891,-23.3946609943029,155.459326643574
0.0033,159.399602053395,-312.554518738333,153.099257398968,-26.4472456628839,155.44789292149
0.0034,168.088980084476,-321.1858841196,153.126073556243,-29.754627077169,155.468299212795
0.0035,177.124421664736,-329.538048377353,152.552202457966,-33.3583180539792,155.481061675532
0.0036,186.183330169084,-337.795706061594,151.673686176729,-37.2491327529357,155.451548290393
0.0037,195.373547505811,-345.84854376772,150.512130082454,-41.4330084829526,155.454752916685
0.0038,204.561531774397,-353.64353164646,149.024651782304,-45.9635504122921,155.451295512307
0.0039,213.98191614549,-361.289602173505,147.248076292148,-50.8486360489608,155.444552584735
0.004,223.469892381706,-368.791433144732,145.254519734388,-56.0230736916872,155.411603264588
0.0041,233.114100554143,-375.904321118115,142.786049837537,-61.6142910469732,155.451727199013
0.0042,242.805235376356,-382.8316129141,140.124994770333,-67.5352243228419,155.416756316425
0.0043,252.466961183433,-389.528694728697,137.012241896357,-73.9036967148488,155.414371280215
0.0044,262.31893695561,-395.932276067073,133.744960584385,-80.6553778838787,155.410927195857
0.0045,272.16688682089,-402.257030904015,130.068706180549,-87.8082064838775,155.444674704518
0.0046,282.006478016842,-408.187447842714,126.242717215394,-95.3667746454474,155.441575663821
0.0047,292.019879608945,-413.943864673476,121.986842781542,-103.428046408149,155.474486882617
0.0048,301.863365972266,-419.314894938123,117.460634421741,-111.852110756487,155.433829739461
0.0049,311.827609473962,-424.509063369399,112.703114086961,-120.784195402205,155.447033560489
0.005,321.773426043147,-429.430647218946,107.685964690328,-130.156525061709,155.416258551813
0.0051,331.664144737303,-433.988664614518,102.391211634519,-140.020155976193,155.39878447776
0.0052,341.640981326509,-438.349456405316,96.6777901179339,-150.366898844556,155.397969603507
0.0053,351.471707329158,-442.321495252404,90.7897559492707,-161.186467516978,155.442899519268
0.0054,361.243374807976,-446.012044970986,84.7533428828443,-172.536354089327,155.438469759412
0.0055,371.058867301995,-449.500026231107,78.4892577266239,-184.316586220679,155.430438595633
0.0056,380.750635444883,-452.574007077092,71.8486337217931,-196.695973933354,155.403269015105
0.0057,390.381028642968,-455.432967711661,65.0167663181285,-209.563011532419,155.400175905897
0.0058,399.9428249449,-457.960731242883,57.8952612782343,-222.966974433108,155.411657165082
0.0059,409.439290822856,-460.171048311814,50.613601097159,-236.867533176576,155.401098368539
0.006,418.871734182071,-461.958971620151,43.2134101909594,-251.332365439361,155.429138091417
0.0061,428.028305001375,-463.545042536694,35.5329899161054,-266.31776102524,155.44069790312
0.0062,437.18316846199,-464.805454978749,27.7478137031717,-281.855041804916,155.424765413997
0.0063,446.184430313976,-465.682995724593,19.6181252505182,-297.895729889671,155.417996006223
0.0064,455.082186038882,-466.438333080732,11.3057774949406,-314.494616266551,155.420309188004
0.0065,463.78613611682,-466.639640677195,2.89032657892119,-331.619918785448,155.399580706573
0.0066,472.365554763281,-466.604008274335,-5.75341398235798,-349.33925237025,155.386145184666
0.0067,480.830181741393,-466.32747797809,-14.4769762840081,-367.558279284537,155.401288344737
0.0068,489.047411591971,-465.697347731477,-23.3397855018918,-386.26941365999,155.40355086312
0.0069,497.031079303234,-464.709549737583,-32.3391011871191,-405.606158724697,155.424958217601
0.007,504.92561858866,-463.335155229398,-41.5424636725799,-425.42664358625,155.423319000019
0.0071,512.69067398291,-461.695085872132,-50.8805333820076,-445.689413820895,155.392757363508
0.0072,520.016834018127,-459.791004411754,-60.2519497632695,-466.587135590706,155.4318832098
0.0073,527.312541857954,-457.624978521045,-69.6125039244683,-487.948589032916,155.387934546377
0.0074,534.391970935854,-455.042456626801,-79.2531228747934,-509.789056316157,155.403148214534
0.0075,541.192475617875,-452.300923137588,-88.898844704682,-532.151274414729,155.37847927583
0.0076,547.713202343165,-449.138910049229,-98.5948570685143,-554.998167395679,155.386661593605
0.0077,554.05608075122,-445.678841514464,-108.398109606911,-578.316305430089,155.355264988261
0.0078,560.127905642166,-441.84154699427,-118.225467544282,-602.035973850297,155.375472832637
0.0079,565.902724070001,-437.93054969234,-128.148269963231,-626.328567426717,155.413800753343
0.008,571.530329782705,-433.611413042787,-138.051974268574,-650.956409074899,155.376904462143
0.0081,576.809066483411,-429.001700485405,-147.806275503816,-676.056563584945,155.383675927745
0.0082,581.96545388642,-424.045023160808,-157.767693929961,-701.555134678432,155.348174915741
0.0083,586.76362503461,-418.897351514851,-167.751589147172,-727.418885520501,155.380896312809
0.0084,591.144485161645,-413.340316610945,-177.735379066805,-753.67618081296,155.359462125758
0.0085,595.420656815228,-407.804604980266,-187.652563738385,-780.253641235725,155.367071050503
0.0086,599.337373978424,-401.880985683259,-197.533157928619,-807.204127985169,155.40120155817
0.0087,603.010671749334,-395.684643976442,-207.32012758529,-834.488252757376,155.363942116285
0.0088,606.410581553545,-389.139973930063,-217.2283754927,-862.057208519815,155.372638762198
0.0089,609.408843641581,-382.438766349614,-226.91951728397,-889.876965283975,155.343585827719
0.009,612.09248201011,-375.510461629569,-236.494718052031,-918.004005534282,155.356316104752
0.0091,614.561369200733,-368.403976249786,-246.160342280089,-946.328999344472,155.325149623412
0.0092,616.761513674874,-360.989898195063,-255.727715279966,-974.855086524917,155.357951001958
0.0093,618.423488606992,-353.427493399614,-265.136421512927,-1003.60001428185,155.334558797595
0.0094,620.06056817663,-345.595824747673,-274.414992376337,-1032.47068076556,155.345047872895
0.0095,621.242144397347,-337.718772956027,-283.539410511879,-1061.530441462,155.353689615084
0.0096,622.134810020182,-329.509094069014,-292.649810008787,-1090.65192333563,155.350395811924
0.0097,622.745269410511,-321.223243879707,-301.543071626198,-1119.88190024177,155.331723514247
0.0098,622.995769674058,-312.567478892054,-310.386410641896,-1149.17441973492,155.335659772151
0.0099,622.996410586749,-303.939370525945,-319.049422305036,-1178.50675717773,155.317589844217
0.01,622.554201712886,-295.108379483073,-327.509542456362,-1207.74076190043,155.374777178145
