t,ia,ib,ic,Te,wm
0,0.0343435200548148,-0.00508751738113214,0.0186984928225786,0.00417326799241011,155.523682562569
0.0001,-0.0203567191229168,0.0913949367555881,0.0745318850590721,-0.015600604446932,155.492935695548
0.0002,0.460329910738934,-9.16453826961564,8.78529672430076,0.0136112017548375,155.519114266537
0.0003,1.35802404665889,-18.6745429849863,17.2471953433105,0.0218177294224155,155.507082007714
0.0004,2.45679166508968,-28.0294331909646,25.5596730113782,0.00252053329607968,155.485902685043
0.0005,3.85811231744151,-37.6212852757481,33.7357190082289,-0.0239945225990855,155.508531197282
0.0006,5.63813170166251,-47.3936165067358,41.7725821026748,-0.0175821013174906,155.484646236891
0.0007,7.79508550578138,-57.2167009227065,49.4302417353355,-0.0284904811616263,155.488278761938
0.0008,10.2122751981854,-67.1289142782665,56.8983745940806,0.0118157909119298,155.518045457874
0.0009,12.9079845606291,-77.0712716794702,64.2071258528526,-0.0991241113756061,155.491863272834
0.001,15.8562356763622,-87.0547668583569,71.1700411005747,-0.176475613616368,155.471757983645
0.0011,19.2748919526125,-97.1090586781167,77.9053454174719,-0.240545575899676,155.44739800069
0.0012,22.893961257286,-107.223598022313,84.4078275865575,-0.403464455901614,155.494283545914
0.0013,26.8896383533139,-117.449395627949,90.637709599872,-0.525122743237556,155.476320392715
0.0014,31.0431241639529,-127.693268046402,96.5362264535274,-0.813437460260412,155.464084983303
0.0015,35.6518723061981,-137.814375117223,102.260547197654,-1.05077423331137,155.503634212259
0.0016,40.2950980591703,-147.920187669079,107.679344200561,-1.33715663903395,155.479636852495
0.0017,45.4907231876765,-158.281079481941,112.655127590148,-1.72448233321795,155.478218323686
0.0018,50.9018453877375,-168.376327568605,117.700609150239,-2.25573252996115,155.446952110596
0.0019,56.4869352490527,-178.676957877603,122.160103878489,-2.78104006330291,155.477351638968
0.002,62.3973396222101,-188.691695585348,126.321681198041,-3.48566351345573,155.496381953576
0.0021,68.4465172969222,-198.815024052186,130.429641785117,-4.26565374901113,155.45524055857
0.0022,74.8637840496511,-208.829126727748,134.003679295524,-5.17239369991763,155.509766518472
0.0023,81.4690205577071,-218.750637853501,137.352954558332,-6.18388837996813,155.476075202404
0.0024,88.3419597487557,-228.657699197396,140.331529069864,-7.38512970141108,155.503818093824
0.0025,95.4693478682287,-238.402546495313,143.009960815693,-8.65218737698968,155.462001816877
0.0026,102.762944668494,-248.166948402064,145.373488802825,-10.2115703518085,155.466712417061
0.0027,110.346485932663,-257.747792847463,147.491135394855,-11.8994879559183,155.447419399465
0.0028,118.03923589137,-267.181163367941,149.21170132963,-13.7615217913204,155.458152610914
0.0029,125.839404017246,-276.635835514831,150.605853638488,-15.8040621638971,155.483406359249
0.003,134.071510650589,-285.800967633952,151.775274221688,-18.1155823370372,155.45075545851
0.0031,142.296203996741,-294.789717337894,152.521072631003,-20.6610732276791,155.451807238865
0.0032,150.772624867859,-303.72659078329,152.954096400107,-23.4485602436435,155.494397975464
0.0033,159.308001197289,-312.579622933158,153.20857302788,-26.420841182319,155.460718844436
0.0034,168.096897872012,-321.077337495117,152.965120220866,-29.7668429758926,155.430266179203
0.0035,177.128367743209,-329.509347001354,152.457587693222,-33.3314967464364,155.437514350467
0.0036,186.112703787895,-337.800318064397,151.653113548587,-37.1744392410874,155.419083042216
0.0037,195.370831028124,-345.937616235156,150.458848043537,-41.4781501327828,155.462177108894
0.0038,204.598665500007,-353.71375500287,149.063354529564,-45.9545944770463,155.480094886247
0.0039,213.983215113853,-361.353897097393,147.239173150029,-50.8492882450989,155.45408922305
0.004,223.529463156231,-368.72982589571,145.150752549636,-56.0442787664301,155.443237844272
0.0041,233.126087516762,-375.884089512954,142.746567987008,-61.613529055155,155.450825156587
0.0042,242.72656199282,-382.826850383616,140.091031743232,-67.5700189473017,155.447015244531
0.0043,252.565685634098,-389.544910266518,136.994398567978,-73.938021337051,155.471836083966
0.0044,262.31417443692,-395.990084347922,133.789839785141,-80.6340648803886,155.424329176487
0.0045,272.112830053765,-402.294020970549,130.005993613584,-87.8029037654247,155.447562623281
0.0046,282.049300818003,-408.25325565696,126.089495377869,-95.3461309244016,155.423053235658
0.0047,291.972084137426,-413.860905950067,121.981963477544,-103.396906171506,155.45717231656
0.0048,301.96625263983,-419.36141058353,117.466405333751,-111.847658372768,155.429090397022
0.0049,311.739698925346,-424.412934120146,112.599587826539,-120.771777364774,155.412812157504
0.005,321.701489904865,-429.413788009664,107.678966461605,-130.164945494221,155.447939498468
0.0051,331.757963081579,-433.954649976115,102.319180759886,-140.03467412505,155.441627961228
0.0052,341.637851311102,-438.240082788404,96.6628270622092,-150.349208385574,155.438025316423
0.0053,351.411517234168,-442.326099438153,90.7548521750855,-161.17038379018,155.432317371624
0.0054,361.381543778201,-445.957671763912,84.7044677516407,-172.548317201616,155.428367415606
0.0055,371.132618954657,-449.483778133877,78.3866650139905,-184.332470610694,155.425441967893
0.0056,380.874356907305,-452.575627030093,71.9565840058566,-196.676494343129,155.403552972471
0.0057,390.353692256797,-455.391096776622,64.9802099266786,-209.541334561842,155.389095950543
0.0058,399.931836868018,-457.892308112362,58.0009664456576,-222.966657747013,155.446747910886
0.0059,409.440225782677,-460.120464401479,50.6928169977749,-236.886533005398,155.410806595457
0.006,418.765897925698,-462.041063750519,43.2434197700477,-251.34893285715,155.411924191269
0.0061,427.995174477035,-463.581941776325,35.4250481274025,-266.283110136809,155.410578675022
0.0062,437.143293251446,-464.853277042123,27.6000819445984,-281.847969133265,155.406323503583
