t,ia,ib,ic,Te,wm
0,-0.0144297836148755,-0.0404663420771708,-0.00425388339858636,-0.026083289026827,155.499069738843
0.0001,0.0946247437878055,-0.00310039632377206,-0.00211300842956701,-0.00669343389058707,155.505257286967
0.0002,0.590946488879434,-9.25092093914546,8.79146512793539,-0.0138206558768688,155.501157962379
0.0003,1.40532217312132,-18.6416934108685,17.2577074459995,-0.00766120176398546,155.440193922175
0.0004,2.38246995175306,-28.0690867633036,25.6124881829617,0.0251983934562401,155.497808614843
0.0005,3.88063623737133,-37.679714442641,33.7680586183173,-0.0241416572803944,155.469613905029
0.0006,5.61499318182754,-47.4050825901968,41.748672464534,-0.0170132577684065,155.455350940024
0.0007,7.73280058813394,-57.2982875880271,49.4635363572544,-0.0426577597358662,155.505558987691
0.0008,10.2122325664565,-67.0432952670941,56.843548259922,-0.0641522895244158,155.530561471736
0.0009,12.9763079905928,-77.1136781221145,64.0727330085079,-0.126495170366718,155.515866243829
0.001,15.8671077417767,-87.0909289926807,71.0674333317895,-0.172588776383808,155.49539322834
0.0011,19.273209446098,-97.130677782726,77.8766017588603,-0.282388970327107,155.495259303797
0.0012,22.9180580361581,-107.306695331411,84.3815158385472,-0.406873504523074,155.480223639372
0.0013,26.8675080144726,-117.474921011543,90.5936168419999,-0.579783424239799,155.485465300812
0.0014,31.0362925347866,-127.676599884476,96.5344223791242,-0.777966839711748,155.462308832727
0.0015,35.6036705695348,-137.818923506056,102.205443060534,-1.03560183898935,155.510033272981
0.0016,40.4087075614533,-148.067199498381,107.653178196178,-1.37132497468874,155.483902861002
0.0017,45.4669398983014,-158.212477938061,112.772246827669,-1.76738242559771,155.47262726626
0.0018,50.8691764197554,-168.447987239405,117.608259873589,-2.24836638689519,155.502109968714
0.0019,56.4637892013247,-178.601758521139,122.211026493558,-2.80102469919381,155.466157183201
0.002,62.4239924531228,-188.809935992717,126.46216072944,-3.45652673994859,155.476893001294
0.0021,68.4521141605223,-198.821396340816,130.385257896652,-4.30452816256329,155.479497018569
0.0022,74.9078329245258,-208.827224207232,134.049297172576,-5.17246646261767,155.45070396453
0.0023,81.5090021151946,-218.723602415672,137.372778727432,-6.18652511305793,155.44345490409
0.0024,88.4089676111669,-228.592373558992,140.340101145977,-7.3699533356204,155.449821590019
